customer_id,customer_name,region,city,join_date,age,gender,total_lifetime_value
5051,Customer_5051,West,Hyderabad,2022-11-02,63,Female,4451.71
5052,Customer_5052,East,Hyderabad,2022-08-28,37,Female,19320.86
5053,Customer_5053,West,Hyderabad,2023-11-10,40,Male,613.88
5054,Customer_5054,South,Chennai,2022-11-09,22,Female,11610.52
5055,Customer_5055,North,Hyderabad,2023-03-17,18,Male,2223.75
5056,Customer_5056,South,Delhi,2022-05-13,62,Male,8448.19
5057,Customer_5057,East,Mumbai,2023-12-20,63,Male,12881.2
5058,Customer_5058,East,Hyderabad,2022-02-20,19,Male,13947.17
5059,Customer_5059,East,Mumbai,2023-09-10,33,Female,15818.6
5060,Customer_5060,South,Delhi,2023-01-27,22,Male,12069.89
5061,Customer_5061,West,Hyderabad,2023-11-27,39,Male,5400.73
5062,Customer_5062,South,Chennai,2023-12-14,18,Male,17840.44
5063,Customer_5063,North,Chennai,2023-06-07,29,Male,16316.59
5064,Customer_5064,West,Mumbai,2023-05-23,36,Female,3621.02
5065,Customer_5065,East,Chennai,2023-10-24,39,Male,16616.97
5066,Customer_5066,South,Chennai,2022-12-20,59,Female,19466.57
5067,Customer_5067,East,Chennai,2023-01-30,61,Male,12925.77
5068,Customer_5068,East,Delhi,2022-04-06,34,Female,5995.2
5069,Customer_5069,North,Chennai,2022-04-16,30,Male,12328.58
5070,Customer_5070,West,Bangalore,2023-10-17,56,Male,7179.43
5071,Customer_5071,North,Hyderabad,2023-11-09,45,Female,13680.96
5072,Customer_5072,North,Chennai,2023-05-28,20,Female,11123.6
5073,Customer_5073,North,Chennai,2023-07-12,22,Female,18625.07
5074,Customer_5074,East,Chennai,2022-08-30,53,Male,12549.22
5075,Customer_5075,North,Bangalore,2023-05-03,32,Female,4672.64
5076,Customer_5076,North,Chennai,2023-05-30,34,Female,14639.64
5077,Customer_5077,West,Chennai,2023-10-16,61,Male,6367.13
5078,Customer_5078,West,Hyderabad,2022-03-02,63,Female,5811.62
5079,Customer_5079,North,Bangalore,2023-02-20,46,Male,8139.64
5080,Customer_5080,West,Bangalore,2022-10-21,21,Male,733.94
5081,Customer_5081,West,Chennai,2022-10-29,49,Female,19398.24
5082,Customer_5082,North,Bangalore,2022-06-19,60,Male,10880.46
5083,Customer_5083,East,Mumbai,2023-10-08,55,Male,15583.13
5084,Customer_5084,North,Bangalore,2022-02-10,21,Male,5528.12
5085,Customer_5085,West,Bangalore,2022-08-19,30,Male,15059.05
5086,Customer_5086,East,Bangalore,2023-02-13,37,Female,11559.82
5087,Customer_5087,South,Delhi,2023-10-13,64,Female,8770.81
5088,Customer_5088,East,Delhi,2023-09-14,35,Male,19428.05
5089,Customer_5089,West,Delhi,2022-10-24,59,Female,10129.95
5090,Customer_5090,East,Bangalore,2023-03-31,54,Male,13320.44
5091,Customer_5091,North,Mumbai,2022-02-26,29,Female,799.17
5092,Customer_5092,South,Bangalore,2023-09-27,42,Female,6378.38
5093,Customer_5093,South,Chennai,2022-08-28,47,Male,17829.49
5094,Customer_5094,South,Mumbai,2023-08-21,32,Male,15299.7
5095,Customer_5095,West,Delhi,2022-06-25,53,Male,10966.7
5096,Customer_5096,West,Hyderabad,2022-03-04,25,Male,18053.11
5097,Customer_5097,South,Mumbai,2023-07-05,45,Female,9981.3
5098,Customer_5098,East,Delhi,2022-05-18,39,Male,11546.89
5099,Customer_5099,South,Mumbai,2023-03-30,55,Female,7951.98
5100,Customer_5100,East,Mumbai,2023-03-25,33,Female,12590.78
5101,Customer_5101,East,Bangalore,2022-08-14,22,Male,6720.53
5102,Customer_5102,West,Chennai,2023-03-19,63,Female,8017.1
5103,Customer_5103,East,Hyderabad,2022-07-25,51,Male,19343.36
5104,Customer_5104,South,Delhi,2023-11-07,55,Male,2670.52
5105,Customer_5105,West,Mumbai,2022-01-27,28,Female,2552.48
5106,Customer_5106,North,Hyderabad,2023-04-02,19,Male,1344.66
5107,Customer_5107,North,Mumbai,2023-11-26,42,Male,6740.87
5108,Customer_5108,West,Chennai,2023-12-11,42,Male,8265.47
5109,Customer_5109,South,Hyderabad,2022-04-17,18,Female,2343.06
5110,Customer_5110,North,Delhi,2023-03-20,48,Female,11208.05
5111,Customer_5111,North,Mumbai,2023-12-02,22,Male,11874.38
5112,Customer_5112,East,Chennai,2022-02-05,57,Male,15145.02
5113,Customer_5113,East,Hyderabad,2023-08-20,21,Female,19531.38
5114,Customer_5114,South,Mumbai,2022-06-04,22,Female,12577.37
5115,Customer_5115,West,Mumbai,2022-06-18,22,Male,2677.19
5116,Customer_5116,South,Delhi,2022-09-29,33,Female,2226.22
5117,Customer_5117,West,Chennai,2023-07-01,35,Male,15662.16
5118,Customer_5118,North,Bangalore,2023-02-24,60,Male,13181.52
5119,Customer_5119,East,Mumbai,2022-07-03,34,Male,3657.33
5120,Customer_5120,South,Hyderabad,2023-09-03,52,Female,5440.52
5121,Customer_5121,South,Delhi,2022-08-25,35,Female,15129.69
5122,Customer_5122,West,Delhi,2023-05-24,21,Female,11540.04
5123,Customer_5123,West,Mumbai,2023-03-17,48,Male,11907.5
5124,Customer_5124,South,Mumbai,2022-05-02,48,Female,4595.17
5125,Customer_5125,West,Mumbai,2023-02-21,26,Female,12766.63
5126,Customer_5126,South,Bangalore,2023-06-19,48,Male,15527.26
5127,Customer_5127,South,Mumbai,2023-01-10,22,Female,17762.42
5128,Customer_5128,South,Chennai,2023-07-29,53,Male,14865.99
5129,Customer_5129,North,Hyderabad,2022-11-22,33,Male,11739.33
5130,Customer_5130,West,Mumbai,2023-04-25,59,Female,13628.56
5131,Customer_5131,East,Bangalore,2022-05-30,58,Female,9959.67
5132,Customer_5132,East,Hyderabad,2023-12-08,33,Male,4924.52
5133,Customer_5133,West,Delhi,2023-08-15,37,Female,17703.04
5134,Customer_5134,South,Mumbai,2023-05-05,47,Female,10886.14
5135,Customer_5135,East,Hyderabad,2022-06-02,43,Female,12089.21
5136,Customer_5136,East,Delhi,2022-01-17,48,Male,19807.12
5137,Customer_5137,West,Bangalore,2023-07-05,32,Male,19707.81
5138,Customer_5138,East,Chennai,2022-12-14,58,Female,11933.06
5139,Customer_5139,South,Mumbai,2023-04-04,55,Male,1162.17
5140,Customer_5140,West,Chennai,2022-07-21,55,Female,8224.88
5141,Customer_5141,South,Bangalore,2023-02-27,60,Female,18777.22
5142,Customer_5142,East,Hyderabad,2022-10-07,37,Female,6121.98
5143,Customer_5143,East,Hyderabad,2023-02-26,52,Female,19985.74
5144,Customer_5144,South,Bangalore,2023-08-23,40,Male,2144.19
5145,Customer_5145,North,Bangalore,2023-04-10,61,Female,11578.23
5146,Customer_5146,East,Mumbai,2022-12-21,64,Male,10551.26
5147,Customer_5147,North,Delhi,2023-08-05,56,Male,5479.38
5148,Customer_5148,East,Chennai,2023-01-13,42,Female,18997.84
5149,Customer_5149,North,Chennai,2022-05-04,39,Female,12573.84
5150,Customer_5150,North,Hyderabad,2022-03-21,64,Male,4989.45
5151,Customer_5151,North,Hyderabad,2023-07-11,25,Female,7988.94
5152,Customer_5152,South,Mumbai,2022-08-21,26,Female,14563.97
5153,Customer_5153,North,Bangalore,2023-04-25,32,Male,6305.09
5154,Customer_5154,North,Chennai,2022-06-03,37,Male,17652.32
5155,Customer_5155,North,Mumbai,2023-11-23,52,Male,3730.64
5156,Customer_5156,East,Hyderabad,2023-02-13,54,Female,5657.85
5157,Customer_5157,North,Hyderabad,2022-01-31,20,Female,3325.52
5158,Customer_5158,East,Chennai,2023-08-20,51,Male,2531.49
5159,Customer_5159,North,Hyderabad,2023-07-11,51,Male,6356.15
5160,Customer_5160,North,Hyderabad,2023-05-18,53,Female,19983.99
5161,Customer_5161,South,Delhi,2023-01-06,52,Male,2339.42
5162,Customer_5162,East,Bangalore,2022-11-19,26,Male,4653.54
5163,Customer_5163,North,Hyderabad,2022-11-28,47,Female,5796.53
5164,Customer_5164,East,Delhi,2022-08-31,43,Male,12573.03
5165,Customer_5165,East,Mumbai,2023-07-06,29,Female,15034.24
5166,Customer_5166,West,Hyderabad,2023-03-06,41,Male,15162.71
5167,Customer_5167,South,Mumbai,2022-07-01,58,Female,668.4
5168,Customer_5168,South,Hyderabad,2023-04-18,36,Female,13211.08
5169,Customer_5169,South,Chennai,2023-01-11,61,Male,12799.37
5170,Customer_5170,West,Delhi,2022-03-22,33,Male,10594.27
5171,Customer_5171,West,Delhi,2023-07-04,43,Male,7894.57
5172,Customer_5172,South,Chennai,2023-02-24,40,Female,16050.16
5173,Customer_5173,West,Bangalore,2023-04-12,50,Male,7205.68
5174,Customer_5174,West,Delhi,2023-03-04,59,Female,4985.24
5175,Customer_5175,West,Mumbai,2022-02-26,47,Male,6546.86
5176,Customer_5176,South,Delhi,2022-11-18,40,Female,9073.13
5177,Customer_5177,South,Bangalore,2023-06-26,27,Male,4674.12
5178,Customer_5178,South,Mumbai,2023-05-10,53,Female,12347.64
5179,Customer_5179,West,Mumbai,2022-09-23,48,Female,17742.08
5180,Customer_5180,South,Chennai,2022-08-15,60,Female,12111.47
5181,Customer_5181,West,Hyderabad,2022-02-23,39,Female,9210.03
5182,Customer_5182,North,Chennai,2023-09-01,60,Female,16038.94
5183,Customer_5183,West,Hyderabad,2022-01-04,60,Female,15086.75
5184,Customer_5184,East,Chennai,2023-03-15,55,Male,7657.63
5185,Customer_5185,South,Hyderabad,2022-11-06,64,Female,12280.99
5186,Customer_5186,South,Delhi,2023-08-26,19,Male,14731.94
5187,Customer_5187,East,Mumbai,2022-03-30,40,Male,5286.53
5188,Customer_5188,West,Hyderabad,2022-11-16,52,Male,7642.34
5189,Customer_5189,North,Delhi,2023-01-10,54,Male,2562.63
5190,Customer_5190,East,Bangalore,2023-08-27,49,Male,19759.77
5191,Customer_5191,East,Chennai,2023-05-16,60,Male,2174.61
5192,Customer_5192,West,Bangalore,2023-10-24,29,Male,3787.82
5193,Customer_5193,South,Delhi,2022-08-22,52,Female,9856.72
5194,Customer_5194,West,Bangalore,2022-12-03,58,Male,17372.8
5195,Customer_5195,East,Bangalore,2023-07-25,20,Male,7439.7
5196,Customer_5196,East,Delhi,2022-07-04,51,Female,15487.62
5197,Customer_5197,South,Mumbai,2023-03-14,55,Female,13682.66
5198,Customer_5198,South,Hyderabad,2023-07-10,41,Male,12953.95
5199,Customer_5199,South,Chennai,2022-06-29,55,Female,16977.84
5200,Customer_5200,West,Hyderabad,2022-03-17,34,Male,776.32
5201,Customer_5201,South,Chennai,2023-10-18,57,Female,18618.48
5202,Customer_5202,East,Hyderabad,2023-09-05,18,Male,16669.91
5203,Customer_5203,East,Bangalore,2022-09-29,25,Female,18788.41
5204,Customer_5204,North,Mumbai,2022-02-24,32,Male,15974.96
5205,Customer_5205,West,Bangalore,2023-12-02,62,Female,17632.53
5206,Customer_5206,North,Mumbai,2022-03-18,42,Male,4460.02
5207,Customer_5207,East,Delhi,2022-10-23,25,Female,6724.97
5208,Customer_5208,North,Chennai,2022-08-07,49,Female,6646.81
5209,Customer_5209,East,Chennai,2022-10-04,30,Female,2628.75
5210,Customer_5210,North,Delhi,2023-08-01,63,Female,14726.8
5211,Customer_5211,South,Hyderabad,2023-10-10,32,Female,3155.33
5212,Customer_5212,North,Delhi,2023-12-12,23,Male,1523.93
5213,Customer_5213,South,Delhi,2022-09-23,50,Male,15621.21
5214,Customer_5214,South,Mumbai,2022-02-12,24,Male,18140.93
5215,Customer_5215,West,Delhi,2022-12-27,50,Female,15400.41
5216,Customer_5216,South,Chennai,2022-08-16,64,Female,16594.37
5217,Customer_5217,South,Bangalore,2022-08-15,46,Female,12114.62
5218,Customer_5218,North,Mumbai,2022-03-04,55,Male,17811.05
5219,Customer_5219,East,Mumbai,2022-06-20,54,Male,10185.72
5220,Customer_5220,West,Hyderabad,2022-11-03,61,Male,19772.29
5221,Customer_5221,South,Bangalore,2023-07-22,49,Female,2516.59
5222,Customer_5222,West,Mumbai,2023-11-14,20,Female,16279.02
5223,Customer_5223,North,Delhi,2022-02-03,37,Female,13007.09
5224,Customer_5224,South,Mumbai,2023-10-04,31,Male,11822.6
5225,Customer_5225,North,Mumbai,2022-05-10,45,Female,14653.31
5226,Customer_5226,West,Mumbai,2023-01-29,55,Female,16885.68
5227,Customer_5227,North,Hyderabad,2022-05-31,21,Female,17326.24
5228,Customer_5228,West,Mumbai,2023-10-17,32,Male,3919.93
5229,Customer_5229,North,Mumbai,2023-09-22,34,Male,4342.2
5230,Customer_5230,West,Hyderabad,2023-12-17,54,Male,815.25
5231,Customer_5231,East,Bangalore,2023-01-19,41,Female,3070.93
5232,Customer_5232,North,Chennai,2022-01-17,55,Female,5645.71
5233,Customer_5233,North,Hyderabad,2023-08-17,59,Male,14560.2
5234,Customer_5234,East,Hyderabad,2022-01-14,58,Female,9777.47
5235,Customer_5235,East,Mumbai,2022-03-22,53,Female,15279.12
5236,Customer_5236,North,Mumbai,2022-07-26,58,Female,9987.45
5237,Customer_5237,East,Chennai,2022-07-23,25,Male,11334.15
5238,Customer_5238,South,Mumbai,2023-01-14,20,Male,2665.8
5239,Customer_5239,West,Delhi,2023-06-28,47,Male,15642.89
5240,Customer_5240,West,Mumbai,2022-01-23,39,Female,15283.47
5241,Customer_5241,West,Mumbai,2023-09-06,50,Male,6497.45
5242,Customer_5242,South,Delhi,2022-06-11,42,Male,6907.27
5243,Customer_5243,East,Chennai,2023-09-02,47,Male,4783.79
5244,Customer_5244,East,Delhi,2022-05-24,54,Male,16369.87
5245,Customer_5245,North,Hyderabad,2022-04-14,20,Male,15066.63
5246,Customer_5246,East,Delhi,2023-01-17,21,Female,12378.38
5247,Customer_5247,North,Bangalore,2023-03-31,46,Female,5157.03
5248,Customer_5248,South,Hyderabad,2023-02-21,49,Female,3851.14
5249,Customer_5249,West,Mumbai,2022-11-20,40,Female,1480.24
5250,Customer_5250,West,Hyderabad,2022-06-20,36,Female,1389.42
5251,Customer_5251,West,Chennai,2023-07-30,32,Female,4149.15
5252,Customer_5252,East,Chennai,2023-08-06,33,Male,2460.38
5253,Customer_5253,North,Delhi,2022-10-01,40,Female,11344.1
5254,Customer_5254,North,Hyderabad,2023-03-28,57,Female,7482.76
5255,Customer_5255,South,Mumbai,2022-05-05,63,Female,9176.44
5256,Customer_5256,East,Chennai,2023-01-18,54,Female,12084.31
5257,Customer_5257,South,Mumbai,2022-11-13,18,Female,13352.48
5258,Customer_5258,North,Bangalore,2022-04-17,36,Female,13139.93
5259,Customer_5259,North,Chennai,2023-10-22,54,Female,5586.7
5260,Customer_5260,West,Delhi,2023-04-08,52,Female,16287.73
5261,Customer_5261,East,Bangalore,2023-03-06,47,Male,18395.34
5262,Customer_5262,North,Hyderabad,2023-12-05,34,Female,6660.8
5263,Customer_5263,West,Mumbai,2022-12-03,56,Female,832.78
5264,Customer_5264,East,Chennai,2023-05-11,43,Female,18033.51
5265,Customer_5265,South,Bangalore,2022-12-28,30,Female,18509.2
5266,Customer_5266,East,Bangalore,2023-03-08,39,Female,1493.46
5267,Customer_5267,East,Chennai,2023-11-06,63,Male,596.65
5268,Customer_5268,North,Hyderabad,2023-06-04,40,Male,16419.89
5269,Customer_5269,North,Hyderabad,2023-02-10,61,Male,6378.54
5270,Customer_5270,East,Delhi,2023-01-12,60,Male,18334.35
5271,Customer_5271,North,Hyderabad,2022-06-01,50,Male,4726.5
5272,Customer_5272,North,Delhi,2022-11-18,44,Female,17292.52
5273,Customer_5273,North,Bangalore,2023-08-30,52,Male,1838.56
5274,Customer_5274,West,Chennai,2022-08-02,29,Male,5582.42
5275,Customer_5275,West,Hyderabad,2023-07-30,26,Male,19476.01
5276,Customer_5276,East,Delhi,2022-03-06,51,Male,5008.33
5277,Customer_5277,North,Bangalore,2022-09-27,31,Female,3093.75
5278,Customer_5278,West,Hyderabad,2023-06-21,54,Female,17212.57
5279,Customer_5279,East,Mumbai,2022-04-10,20,Male,2797.12
5280,Customer_5280,North,Bangalore,2022-04-15,61,Female,2400.39
5281,Customer_5281,South,Hyderabad,2022-05-11,61,Female,6806.79
5282,Customer_5282,North,Bangalore,2023-01-24,38,Female,12888.91
5283,Customer_5283,North,Chennai,2022-11-17,24,Female,14359.55
5284,Customer_5284,West,Chennai,2023-03-14,50,Male,17684.16
5285,Customer_5285,East,Chennai,2022-01-19,52,Female,11047.77
5286,Customer_5286,East,Mumbai,2022-08-13,28,Female,8171.65
5287,Customer_5287,West,Chennai,2023-09-10,62,Male,7497.26
5288,Customer_5288,North,Mumbai,2023-07-20,49,Male,17014.6
5289,Customer_5289,South,Chennai,2023-04-05,39,Female,14614.4
5290,Customer_5290,North,Bangalore,2023-01-29,59,Male,18155.87
5291,Customer_5291,North,Hyderabad,2022-08-14,36,Male,19298.69
5292,Customer_5292,South,Hyderabad,2022-12-26,53,Male,6350.99
5293,Customer_5293,West,Chennai,2023-03-06,54,Male,10828.65
5294,Customer_5294,East,Hyderabad,2022-01-15,28,Female,12820.51
5295,Customer_5295,West,Chennai,2023-07-14,58,Male,3695.05
5296,Customer_5296,West,Chennai,2023-10-13,30,Female,1540.27
5297,Customer_5297,North,Delhi,2023-06-30,45,Male,17421.4
5298,Customer_5298,East,Delhi,2023-02-18,32,Female,10942.71
5299,Customer_5299,East,Delhi,2022-12-21,30,Male,11630.1
5300,Customer_5300,West,Mumbai,2023-04-02,60,Male,11320.83
5301,Customer_5301,South,Delhi,2023-12-23,50,Male,15221.73
5302,Customer_5302,West,Chennai,2023-06-15,25,Female,3337.29
5303,Customer_5303,South,Bangalore,2022-07-15,49,Female,12473.94
5304,Customer_5304,East,Delhi,2022-04-25,54,Male,9654.85
5305,Customer_5305,West,Delhi,2023-02-21,21,Male,17990.68
5306,Customer_5306,North,Bangalore,2022-12-18,35,Male,10632.61
5307,Customer_5307,West,Chennai,2022-03-16,40,Female,18887.23
5308,Customer_5308,East,Mumbai,2023-10-24,46,Female,7388.43
5309,Customer_5309,North,Delhi,2022-02-05,19,Female,19354.45
5310,Customer_5310,North,Bangalore,2022-08-30,30,Female,17565.58
5311,Customer_5311,South,Chennai,2023-10-25,33,Male,11893.13
5312,Customer_5312,North,Hyderabad,2022-03-04,25,Female,7397.34
5313,Customer_5313,North,Mumbai,2023-10-28,36,Female,7830.51
5314,Customer_5314,West,Bangalore,2023-05-24,49,Male,15568.67
5315,Customer_5315,East,Bangalore,2022-07-07,20,Male,11822.31
5316,Customer_5316,South,Bangalore,2022-04-03,49,Female,8330.96
5317,Customer_5317,West,Delhi,2022-01-05,58,Female,12903.07
5318,Customer_5318,North,Hyderabad,2023-03-14,38,Male,14798.05
5319,Customer_5319,North,Mumbai,2022-06-15,42,Female,946.56
5320,Customer_5320,South,Chennai,2023-03-22,34,Male,2252.32
5321,Customer_5321,East,Chennai,2022-01-25,42,Female,2342.47
5322,Customer_5322,South,Hyderabad,2023-05-23,50,Female,5022.71
5323,Customer_5323,West,Bangalore,2022-04-08,48,Female,8826.31
5324,Customer_5324,South,Bangalore,2022-09-25,53,Male,16171.17
5325,Customer_5325,North,Bangalore,2023-10-24,40,Female,7346.43
5326,Customer_5326,West,Bangalore,2023-01-28,64,Male,840.82
5327,Customer_5327,North,Bangalore,2023-08-19,61,Male,9925.56
5328,Customer_5328,East,Hyderabad,2022-10-12,42,Female,19934.26
5329,Customer_5329,North,Delhi,2023-11-15,61,Female,7305.91
5330,Customer_5330,North,Mumbai,2022-04-19,47,Female,19244.46
5331,Customer_5331,South,Bangalore,2022-01-27,30,Male,2476.23
5332,Customer_5332,North,Delhi,2022-02-24,60,Female,3875.44
5333,Customer_5333,West,Chennai,2022-05-13,64,Male,14620.38
5334,Customer_5334,West,Hyderabad,2022-02-21,46,Male,10273.64
5335,Customer_5335,East,Delhi,2023-05-08,33,Female,15419.88
5336,Customer_5336,West,Bangalore,2022-10-25,55,Female,17339.39
5337,Customer_5337,South,Bangalore,2023-02-03,44,Female,5396.16
5338,Customer_5338,East,Bangalore,2023-08-14,43,Female,13815.17
5339,Customer_5339,West,Delhi,2022-01-18,28,Male,12348.22
5340,Customer_5340,South,Bangalore,2023-09-11,64,Female,17299.93
5341,Customer_5341,West,Delhi,2023-07-13,54,Male,8887.03
5342,Customer_5342,West,Bangalore,2022-09-03,20,Female,1511.47
5343,Customer_5343,North,Chennai,2023-05-18,43,Male,11696.63
5344,Customer_5344,West,Chennai,2022-03-30,51,Male,19198.13
5345,Customer_5345,West,Mumbai,2022-07-22,50,Male,785.31
5346,Customer_5346,South,Bangalore,2022-08-28,32,Male,5185.03
5347,Customer_5347,South,Bangalore,2023-05-05,19,Female,6663.32
5348,Customer_5348,North,Delhi,2022-01-13,45,Female,15433.86
5349,Customer_5349,West,Delhi,2023-10-11,37,Female,6803.9
5350,Customer_5350,North,Bangalore,2022-11-11,55,Female,5162.14
5351,Customer_5351,West,Mumbai,2023-11-16,61,Male,13146.88
5352,Customer_5352,East,Bangalore,2022-07-17,33,Female,1404.9
5353,Customer_5353,East,Delhi,2022-08-31,63,Male,3826.64
5354,Customer_5354,North,Bangalore,2023-05-22,21,Male,8456.59
5355,Customer_5355,North,Delhi,2022-02-12,25,Male,7434.2
5356,Customer_5356,North,Bangalore,2022-11-26,61,Male,7269.73
5357,Customer_5357,South,Hyderabad,2023-08-14,63,Male,2616.82
5358,Customer_5358,South,Delhi,2023-03-05,37,Male,7536.38
5359,Customer_5359,South,Mumbai,2023-09-05,43,Male,16060.86
5360,Customer_5360,North,Hyderabad,2022-06-11,49,Male,8569.96
5361,Customer_5361,West,Bangalore,2023-10-18,30,Male,11930.34
5362,Customer_5362,East,Delhi,2023-09-13,22,Male,3689.8
5363,Customer_5363,North,Hyderabad,2023-03-11,61,Male,1859.37
5364,Customer_5364,South,Mumbai,2022-08-21,59,Female,17659.14
5365,Customer_5365,South,Delhi,2022-04-21,30,Male,6961.77
5366,Customer_5366,North,Hyderabad,2022-08-20,58,Female,7331.58
5367,Customer_5367,North,Hyderabad,2023-12-10,28,Male,17614.91
5368,Customer_5368,South,Hyderabad,2022-09-30,54,Male,14301.54
5369,Customer_5369,West,Chennai,2023-08-21,49,Male,15247.12
5370,Customer_5370,South,Bangalore,2022-02-10,62,Male,13799.07
5371,Customer_5371,South,Delhi,2023-07-14,59,Male,2562.95
5372,Customer_5372,North,Delhi,2023-04-11,35,Female,19180.92
5373,Customer_5373,West,Delhi,2022-03-18,46,Female,18228.16
5374,Customer_5374,South,Hyderabad,2023-11-21,32,Male,5106.29
5375,Customer_5375,South,Bangalore,2023-05-05,37,Male,16177.89
5376,Customer_5376,East,Mumbai,2022-04-27,61,Male,8483.23
5377,Customer_5377,North,Delhi,2023-03-10,53,Female,13833.46
5378,Customer_5378,East,Bangalore,2022-01-19,22,Female,3729.26
5379,Customer_5379,East,Bangalore,2023-07-25,57,Male,11001.81
5380,Customer_5380,South,Chennai,2022-07-15,54,Male,2969.02
5381,Customer_5381,North,Delhi,2023-09-11,50,Male,10955.26
5382,Customer_5382,West,Hyderabad,2023-03-27,35,Female,5250.08
5383,Customer_5383,South,Bangalore,2023-03-01,36,Male,9323.1
5384,Customer_5384,West,Bangalore,2023-01-29,49,Male,13525.4
5385,Customer_5385,West,Mumbai,2022-10-11,59,Male,17602.95
5386,Customer_5386,North,Chennai,2022-02-03,39,Female,3723.14
5387,Customer_5387,East,Bangalore,2022-10-22,58,Male,17918.75
5388,Customer_5388,North,Bangalore,2022-09-08,18,Male,8105.73
5389,Customer_5389,West,Hyderabad,2023-09-30,42,Male,16954.03
5390,Customer_5390,South,Hyderabad,2022-12-05,37,Female,10494.68
5391,Customer_5391,West,Mumbai,2023-09-10,52,Female,17313.07
5392,Customer_5392,South,Mumbai,2023-03-16,62,Male,13425.07
5393,Customer_5393,South,Mumbai,2022-06-29,23,Female,10419.96
5394,Customer_5394,North,Hyderabad,2023-09-14,23,Male,6594.5
5395,Customer_5395,West,Hyderabad,2022-08-16,54,Female,19393.73
5396,Customer_5396,East,Chennai,2023-09-25,20,Male,16117.5
5397,Customer_5397,West,Delhi,2023-09-11,54,Male,7933.15
5398,Customer_5398,West,Delhi,2023-10-05,48,Male,3751.11
5399,Customer_5399,East,Chennai,2022-01-23,52,Female,15700.94
5400,Customer_5400,North,Delhi,2023-10-19,62,Female,19803.91
5401,Customer_5401,West,Hyderabad,2022-11-23,32,Female,5940.01
5402,Customer_5402,West,Delhi,2022-06-03,34,Male,18359.33
5403,Customer_5403,South,Hyderabad,2023-09-11,32,Female,2944.73
5404,Customer_5404,West,Chennai,2022-05-26,22,Male,19068.02
5405,Customer_5405,East,Mumbai,2022-09-09,39,Female,15034.11
5406,Customer_5406,South,Chennai,2022-10-29,63,Male,7258.63
5407,Customer_5407,North,Delhi,2022-03-11,28,Male,6440.32
5408,Customer_5408,South,Hyderabad,2023-06-27,45,Male,13046.99
5409,Customer_5409,East,Delhi,2022-04-03,31,Male,12073.39
5410,Customer_5410,East,Delhi,2023-10-11,56,Female,18419.27
5411,Customer_5411,South,Mumbai,2022-06-12,20,Male,15441.74
5412,Customer_5412,North,Delhi,2022-03-22,59,Female,11037.12
5413,Customer_5413,South,Mumbai,2023-08-11,28,Male,18587.53
5414,Customer_5414,North,Hyderabad,2022-03-04,47,Male,12058.25
5415,Customer_5415,South,Hyderabad,2023-09-04,55,Male,17068.85
5416,Customer_5416,East,Mumbai,2023-03-12,22,Female,16898.38
5417,Customer_5417,West,Chennai,2022-02-17,39,Male,18424.3
5418,Customer_5418,West,Hyderabad,2023-03-21,30,Male,1818.24
5419,Customer_5419,North,Chennai,2022-03-15,61,Male,11884.48
5420,Customer_5420,North,Hyderabad,2023-12-05,38,Male,9633.66
5421,Customer_5421,North,Hyderabad,2023-06-26,54,Female,10065.58
5422,Customer_5422,East,Bangalore,2022-06-06,42,Male,9468.26
5423,Customer_5423,South,Delhi,2023-05-02,38,Male,16830.6
5424,Customer_5424,East,Delhi,2022-09-23,45,Male,6709.44
5425,Customer_5425,West,Chennai,2022-09-13,58,Female,9523.65
5426,Customer_5426,North,Delhi,2022-02-08,21,Female,4413.31
5427,Customer_5427,South,Chennai,2022-02-24,46,Male,5408.47
5428,Customer_5428,West,Hyderabad,2022-01-28,64,Female,13378.19
5429,Customer_5429,West,Bangalore,2022-04-28,52,Male,2780.25
5430,Customer_5430,West,Bangalore,2023-01-05,40,Female,4162.53
5431,Customer_5431,East,Hyderabad,2022-07-28,24,Male,10796.67
5432,Customer_5432,North,Mumbai,2023-08-10,63,Male,1353.57
5433,Customer_5433,West,Mumbai,2023-07-31,63,Female,2975.08
5434,Customer_5434,North,Delhi,2023-09-04,26,Male,17335.38
5435,Customer_5435,East,Chennai,2023-07-12,40,Male,16999.86
5436,Customer_5436,West,Bangalore,2022-11-12,20,Female,7281.63
5437,Customer_5437,East,Delhi,2023-01-28,26,Male,7285.83
5438,Customer_5438,East,Hyderabad,2023-03-20,21,Male,18762.05
5439,Customer_5439,North,Bangalore,2023-10-30,42,Male,1003.9
5440,Customer_5440,West,Chennai,2022-09-16,23,Female,11815.76
5441,Customer_5441,East,Chennai,2023-10-10,35,Female,12149.12
5442,Customer_5442,West,Mumbai,2022-07-17,62,Male,15863.8
5443,Customer_5443,North,Delhi,2023-11-30,24,Female,19059.14
5444,Customer_5444,East,Hyderabad,2023-09-20,52,Male,7438.64
5445,Customer_5445,North,Bangalore,2023-03-21,48,Female,9037.75
5446,Customer_5446,West,Chennai,2023-07-24,55,Female,13590.32
5447,Customer_5447,West,Bangalore,2023-08-05,49,Female,19361.8
5448,Customer_5448,North,Hyderabad,2023-08-28,52,Male,17870.45
5449,Customer_5449,South,Bangalore,2023-10-11,45,Female,13507.53
5450,Customer_5450,East,Delhi,2023-09-09,61,Male,17206.11
5451,Customer_5451,West,Mumbai,2022-11-01,22,Male,2161.49
