customer_id,kmeans_cluster,segment
3019,4,New
3020,4,New
3021,1,High-value
3022,1,High-value
3023,1,High-value
3024,5,Low-engagement
3025,2,Occasional
3026,1,High-value
3027,3,At-risk
3028,5,Low-engagement
3029,2,Occasional
3030,2,Occasional
3031,5,Low-engagement
3032,4,New
3033,5,Low-engagement
3034,4,New
3035,2,Occasional
3036,2,Occasional
3037,5,Low-engagement
3038,2,Occasional
3039,2,Occasional
3040,1,High-value
3041,3,At-risk
3042,2,Occasional
3043,2,Occasional
3044,3,At-risk
3045,3,At-risk
3046,1,High-value
3047,5,Low-engagement
3048,2,Occasional
3049,3,At-risk
3050,3,At-risk
3051,1,High-value
3052,2,Occasional
3053,5,Low-engagement
3054,5,Low-engagement
3055,2,Occasional
3056,2,Occasional
3057,4,New
3058,5,Low-engagement
3059,1,High-value
3060,3,At-risk
3061,1,High-value
3062,3,At-risk
3063,2,Occasional
3064,5,Low-engagement
3065,5,Low-engagement
3066,1,High-value
3067,2,Occasional
3068,5,Low-engagement
3069,2,Occasional
3070,2,Occasional
3071,3,At-risk
3072,5,Low-engagement
3073,5,Low-engagement
3074,2,Occasional
3075,3,At-risk
3076,2,Occasional
3077,3,At-risk
3078,1,High-value
3079,3,At-risk
3080,5,Low-engagement
3081,5,Low-engagement
3082,3,At-risk
3083,2,Occasional
3084,2,Occasional
3085,1,High-value
3086,1,High-value
3087,3,At-risk
3088,4,New
3089,5,Low-engagement
3090,3,At-risk
3091,4,New
3092,5,Low-engagement
3093,2,Occasional
3094,5,Low-engagement
3095,4,New
3096,1,High-value
3097,3,At-risk
3098,3,At-risk
3099,4,New
3100,4,New
3101,5,Low-engagement
3102,4,New
3103,2,Occasional
3104,3,At-risk
3105,1,High-value
3106,5,Low-engagement
3107,4,New
3108,3,At-risk
3109,4,New
3110,4,New
3111,2,Occasional
3112,3,At-risk
3113,5,Low-engagement
3114,3,At-risk
3115,4,New
3116,2,Occasional
3117,5,Low-engagement
3118,3,At-risk
3119,3,At-risk
3120,4,New
3121,1,High-value
3122,2,Occasional
3123,4,New
3124,2,Occasional
3125,3,At-risk
3126,3,At-risk
3127,2,Occasional
3128,2,Occasional
3129,2,Occasional
3130,1,High-value
3131,5,Low-engagement
3132,2,Occasional
3133,1,High-value
3134,2,Occasional
3135,5,Low-engagement
3136,1,High-value
3137,4,New
3138,4,New
3139,1,High-value
3140,2,Occasional
3141,1,High-value
3142,1,High-value
3143,5,Low-engagement
3144,4,New
3145,4,New
3146,2,Occasional
3147,4,New
3148,2,Occasional
3149,1,High-value
3150,4,New
3151,5,Low-engagement
3152,2,Occasional
3153,2,Occasional
3154,2,Occasional
3155,3,At-risk
3156,5,Low-engagement
3157,4,New
3158,5,Low-engagement
3159,3,At-risk
3160,4,New
3161,5,Low-engagement
3162,5,Low-engagement
3163,2,Occasional
3164,4,New
3165,2,Occasional
3166,3,At-risk
3167,3,At-risk
3168,2,Occasional
3169,4,New
3170,3,At-risk
3171,4,New
3172,1,High-value
3173,4,New
3174,2,Occasional
3175,2,Occasional
3176,5,Low-engagement
3177,5,Low-engagement
3178,1,High-value
3179,2,Occasional
3180,3,At-risk
3181,5,Low-engagement
3182,2,Occasional
3183,5,Low-engagement
3184,1,High-value
3185,1,High-value
3186,3,At-risk
3187,1,High-value
3188,3,At-risk
3189,5,Low-engagement
3190,1,High-value
3191,5,Low-engagement
3192,1,High-value
3193,1,High-value
3194,4,New
3195,1,High-value
3196,5,Low-engagement
3197,4,New
3198,2,Occasional
3199,2,Occasional
3200,4,New
3201,5,Low-engagement
3202,5,Low-engagement
3203,4,New
3204,1,High-value
3205,3,At-risk
3206,3,At-risk
3207,2,Occasional
3208,3,At-risk
3209,1,High-value
3210,3,At-risk
3211,4,New
3212,4,New
3213,2,Occasional
3214,3,At-risk
3215,4,New
3216,5,Low-engagement
3217,3,At-risk
3218,2,Occasional
3219,4,New
3220,5,Low-engagement
3221,3,At-risk
3222,2,Occasional
3223,5,Low-engagement
3224,3,At-risk
3225,1,High-value
3226,5,Low-engagement
3227,5,Low-engagement
3228,4,New
3229,2,Occasional
3230,3,At-risk
3231,2,Occasional
3232,2,Occasional
3233,2,Occasional
3234,2,Occasional
3235,2,Occasional
3236,4,New
3237,5,Low-engagement
3238,5,Low-engagement
3239,5,Low-engagement
3240,2,Occasional
3241,1,High-value
3242,2,Occasional
3243,2,Occasional
3244,4,New
3245,1,High-value
3246,5,Low-engagement
3247,5,Low-engagement
3248,3,At-risk
3249,5,Low-engagement
3250,5,Low-engagement
3251,2,Occasional
3252,2,Occasional
3253,5,Low-engagement
3254,3,At-risk
3255,3,At-risk
3256,3,At-risk
3257,3,At-risk
3258,3,At-risk
3259,4,New
3260,1,High-value
3261,1,High-value
3262,5,Low-engagement
3263,5,Low-engagement
3264,1,High-value
3265,2,Occasional
3266,4,New
3267,1,High-value
3268,2,Occasional
3269,3,At-risk
3270,5,Low-engagement
3271,1,High-value
3272,2,Occasional
3273,5,Low-engagement
3274,4,New
3275,1,High-value
3276,5,Low-engagement
3277,1,High-value
3278,4,New
3279,1,High-value
3280,3,At-risk
3281,2,Occasional
3282,4,New
3283,3,At-risk
3284,5,Low-engagement
3285,1,High-value
3286,2,Occasional
3287,1,High-value
3288,4,New
3289,3,At-risk
3290,3,At-risk
3291,4,New
3292,2,Occasional
3293,5,Low-engagement
3294,2,Occasional
3295,2,Occasional
3296,3,At-risk
3297,2,Occasional
3298,1,High-value
3299,5,Low-engagement
3300,2,Occasional
3301,1,High-value
3302,3,At-risk
3303,2,Occasional
3304,3,At-risk
3305,2,Occasional
3306,3,At-risk
3307,1,High-value
3308,1,High-value
3309,1,High-value
3310,3,At-risk
3311,1,High-value
3312,2,Occasional
3313,1,High-value
3314,4,New
3315,3,At-risk
3316,5,Low-engagement
3317,2,Occasional
3318,1,High-value
3319,4,New
3320,3,At-risk
3321,5,Low-engagement
3322,2,Occasional
3323,3,At-risk
3324,4,New
3325,3,At-risk
3326,5,Low-engagement
3327,1,High-value
3328,1,High-value
3329,5,Low-engagement
3330,1,High-value
3331,3,At-risk
3332,2,Occasional
3333,2,Occasional
3334,4,New
3335,4,New
3336,5,Low-engagement
3337,2,Occasional
3338,4,New
3339,5,Low-engagement
3340,1,High-value
3341,3,At-risk
3342,3,At-risk
3343,5,Low-engagement
3344,5,Low-engagement
3345,2,Occasional
3346,3,At-risk
3347,4,New
3348,3,At-risk
3349,5,Low-engagement
3350,2,Occasional
3351,5,Low-engagement
3352,3,At-risk
3353,1,High-value
3354,3,At-risk
3355,3,At-risk
3356,5,Low-engagement
3357,3,At-risk
3358,2,Occasional
3359,3,At-risk
3360,2,Occasional
3361,1,High-value
3362,1,High-value
3363,1,High-value
3364,3,At-risk
3365,5,Low-engagement
3366,5,Low-engagement
3367,4,New
3368,4,New
3369,2,Occasional
3370,2,Occasional
3371,3,At-risk
3372,5,Low-engagement
3373,5,Low-engagement
3374,4,New
3375,2,Occasional
3376,4,New
3377,3,At-risk
3378,5,Low-engagement
3379,1,High-value
3380,3,At-risk
3381,1,High-value
3382,1,High-value
3383,1,High-value
3384,4,New
3385,3,At-risk
3386,5,Low-engagement
3387,3,At-risk
3388,5,Low-engagement
3389,5,Low-engagement
3390,2,Occasional
3391,4,New
3392,1,High-value
3393,2,Occasional
3394,1,High-value
3395,5,Low-engagement
3396,3,At-risk
3397,4,New
3398,4,New
3399,2,Occasional
3400,2,Occasional
3401,2,Occasional
3402,5,Low-engagement
3403,4,New
3404,4,New
3405,5,Low-engagement
3406,5,Low-engagement
3407,5,Low-engagement
3408,2,Occasional
3409,4,New
3410,5,Low-engagement
3411,5,Low-engagement
3412,3,At-risk
3413,3,At-risk
3414,3,At-risk
3415,4,New
3416,2,Occasional
3417,5,Low-engagement
3418,1,High-value
3419,2,Occasional
3420,3,At-risk
3421,1,High-value
3422,1,High-value
3423,1,High-value
3424,1,High-value
3425,4,New
3426,2,Occasional
3427,2,Occasional
3428,3,At-risk
3429,2,Occasional
3430,5,Low-engagement
3431,2,Occasional
3432,5,Low-engagement
3433,2,Occasional
3434,2,Occasional
3435,2,Occasional
3436,1,High-value
3437,5,Low-engagement
3438,4,New
3439,3,At-risk
3440,1,High-value
3441,4,New
3442,2,Occasional
3443,5,Low-engagement
3444,2,Occasional
3445,4,New
3446,5,Low-engagement
3447,2,Occasional
3448,1,High-value
3449,3,At-risk
3450,4,New
3451,5,Low-engagement
3452,4,New
3453,5,Low-engagement
3454,4,New
3455,3,At-risk
3456,2,Occasional
3457,5,Low-engagement
3458,1,High-value
3459,5,Low-engagement
3460,3,At-risk
3461,5,Low-engagement
3462,5,Low-engagement
3463,2,Occasional
3464,4,New
3465,2,Occasional
3466,1,High-value
3467,5,Low-engagement
3468,5,Low-engagement
3469,2,Occasional
3470,3,At-risk
3471,2,Occasional
3472,2,Occasional
3473,2,Occasional
3474,1,High-value
3475,5,Low-engagement
3476,1,High-value
3477,2,Occasional
3478,4,New
3479,5,Low-engagement
3480,1,High-value
3481,3,At-risk
3482,2,Occasional
3483,3,At-risk
3484,4,New
3485,3,At-risk
3486,5,Low-engagement
3487,4,New
3488,2,Occasional
3489,2,Occasional
3490,4,New
3491,4,New
3492,4,New
3493,1,High-value
3494,1,High-value
3495,1,High-value
3496,2,Occasional
3497,3,At-risk
3498,2,Occasional
3499,1,High-value
3500,3,At-risk
3501,4,New
3502,4,New
3503,2,Occasional
3504,1,High-value
3505,1,High-value
3506,5,Low-engagement
3507,3,At-risk
3508,1,High-value
3509,3,At-risk
3510,4,New
3511,2,Occasional
3512,5,Low-engagement
3513,3,At-risk
3514,5,Low-engagement
3515,2,Occasional
3516,5,Low-engagement
3517,3,At-risk
3518,1,High-value
3519,4,New
3520,5,Low-engagement
3521,4,New
3522,5,Low-engagement
3523,3,At-risk
3524,4,New
3525,2,Occasional
3526,2,Occasional
3527,4,New
3528,4,New
3529,2,Occasional
3530,3,At-risk
3531,5,Low-engagement
3532,3,At-risk
3533,4,New
3534,3,At-risk
3535,4,New
3536,3,At-risk
3537,5,Low-engagement
3538,3,At-risk
3539,1,High-value
3540,5,Low-engagement
3541,5,Low-engagement
3542,3,At-risk
3543,4,New
3544,1,High-value
3545,1,High-value
3546,1,High-value
3547,1,High-value
3548,1,High-value
3549,2,Occasional
3550,3,At-risk
3551,2,Occasional
3552,4,New
3553,3,At-risk
3554,2,Occasional
3555,2,Occasional
3556,3,At-risk
3557,1,High-value
3558,5,Low-engagement
3559,1,High-value
3560,3,At-risk
3561,5,Low-engagement
3562,2,Occasional
3563,4,New
3564,4,New
3565,1,High-value
3566,1,High-value
3567,1,High-value
3568,1,High-value
3569,1,High-value
3570,5,Low-engagement
3571,4,New
3572,4,New
3573,2,Occasional
3574,5,Low-engagement
3575,1,High-value
3576,5,Low-engagement
3577,1,High-value
3578,1,High-value
3579,3,At-risk
3580,2,Occasional
3581,2,Occasional
3582,4,New
3583,4,New
3584,3,At-risk
3585,3,At-risk
3586,2,Occasional
3587,5,Low-engagement
3588,1,High-value
3589,1,High-value
3590,3,At-risk
3591,2,Occasional
3592,4,New
3593,4,New
3594,1,High-value
3595,3,At-risk
3596,5,Low-engagement
3597,4,New
3598,3,At-risk
3599,1,High-value
3600,3,At-risk
3601,3,At-risk
3602,4,New
3603,3,At-risk
3604,3,At-risk
3605,2,Occasional
3606,2,Occasional
3607,3,At-risk
3608,1,High-value
3609,1,High-value
3610,4,New
3611,2,Occasional
3612,2,Occasional
3613,1,High-value
3614,4,New
3615,3,At-risk
3616,5,Low-engagement
3617,1,High-value
3618,2,Occasional
3619,5,Low-engagement
3620,3,At-risk
3621,5,Low-engagement
3622,3,At-risk
3623,1,High-value
3624,5,Low-engagement
3625,3,At-risk
3626,5,Low-engagement
3627,4,New
3628,5,Low-engagement
3629,4,New
3630,4,New
3631,2,Occasional
3632,5,Low-engagement
3633,1,High-value
3634,3,At-risk
3635,5,Low-engagement
3636,2,Occasional
3637,3,At-risk
3638,4,New
3639,3,At-risk
3640,1,High-value
3641,1,High-value
3642,1,High-value
3643,2,Occasional
3644,3,At-risk
3645,1,High-value
3646,5,Low-engagement
3647,1,High-value
3648,5,Low-engagement
3649,3,At-risk
3650,3,At-risk
3651,5,Low-engagement
3652,5,Low-engagement
3653,1,High-value
3654,4,New
3655,2,Occasional
3656,2,Occasional
3657,1,High-value
3658,4,New
3659,3,At-risk
3660,5,Low-engagement
3661,3,At-risk
3662,5,Low-engagement
3663,4,New
3664,2,Occasional
3665,2,Occasional
3666,4,New
3667,2,Occasional
3668,2,Occasional
3669,4,New
3670,4,New
3671,5,Low-engagement
3672,5,Low-engagement
3673,3,At-risk
3674,4,New
3675,2,Occasional
3676,5,Low-engagement
3677,1,High-value
3678,4,New
3679,4,New
3680,2,Occasional
3681,4,New
3682,1,High-value
3683,2,Occasional
3684,1,High-value
3685,1,High-value
3686,5,Low-engagement
3687,4,New
3688,3,At-risk
3689,2,Occasional
3690,1,High-value
3691,4,New
3692,3,At-risk
3693,4,New
3694,4,New
3695,1,High-value
3696,1,High-value
3697,3,At-risk
3698,4,New
3699,5,Low-engagement
3700,1,High-value
3701,2,Occasional
3702,1,High-value
3703,1,High-value
3704,3,At-risk
3705,1,High-value
3706,3,At-risk
3707,4,New
3708,1,High-value
3709,5,Low-engagement
3710,1,High-value
3711,2,Occasional
3712,2,Occasional
3713,4,New
3714,3,At-risk
3715,4,New
3716,2,Occasional
3717,5,Low-engagement
3718,3,At-risk
3719,4,New
3720,3,At-risk
3721,5,Low-engagement
3722,5,Low-engagement
3723,3,At-risk
3724,3,At-risk
3725,5,Low-engagement
3726,3,At-risk
3727,4,New
3728,2,Occasional
3729,2,Occasional
3730,5,Low-engagement
3731,4,New
3732,1,High-value
3733,3,At-risk
3734,4,New
3735,3,At-risk
3736,3,At-risk
3737,2,Occasional
3738,2,Occasional
3739,1,High-value
3740,3,At-risk
3741,5,Low-engagement
3742,4,New
3743,2,Occasional
3744,1,High-value
3745,4,New
3746,5,Low-engagement
3747,3,At-risk
3748,1,High-value
3749,3,At-risk
3750,3,At-risk
3751,4,New
3752,4,New
3753,1,High-value
3754,1,High-value
3755,1,High-value
3756,2,Occasional
3757,2,Occasional
3758,3,At-risk
3759,4,New
3760,3,At-risk
3761,1,High-value
3762,3,At-risk
3763,5,Low-engagement
3764,2,Occasional
3765,5,Low-engagement
3766,1,High-value
3767,4,New
3768,1,High-value
3769,2,Occasional
3770,2,Occasional
3771,4,New
3772,3,At-risk
3773,1,High-value
3774,4,New
3775,4,New
3776,2,Occasional
3777,3,At-risk
3778,4,New
3779,2,Occasional
3780,3,At-risk
3781,3,At-risk
3782,4,New
3783,3,At-risk
3784,5,Low-engagement
3785,1,High-value
3786,3,At-risk
3787,2,Occasional
3788,5,Low-engagement
3789,2,Occasional
3790,4,New
3791,1,High-value
3792,3,At-risk
3793,3,At-risk
3794,5,Low-engagement
3795,4,New
3796,3,At-risk
3797,4,New
3798,5,Low-engagement
3799,4,New
3800,5,Low-engagement
3801,3,At-risk
3802,2,Occasional
3803,1,High-value
3804,5,Low-engagement
3805,1,High-value
3806,2,Occasional
3807,2,Occasional
3808,4,New
3809,5,Low-engagement
3810,5,Low-engagement
3811,2,Occasional
3812,1,High-value
3813,2,Occasional
3814,1,High-value
3815,4,New
3816,1,High-value
3817,3,At-risk
3818,1,High-value
3819,3,At-risk
3820,2,Occasional
3821,5,Low-engagement
3822,4,New
3823,2,Occasional
3824,3,At-risk
3825,3,At-risk
3826,3,At-risk
3827,2,Occasional
3828,3,At-risk
3829,2,Occasional
3830,1,High-value
3831,3,At-risk
3832,2,Occasional
3833,2,Occasional
3834,2,Occasional
3835,3,At-risk
3836,5,Low-engagement
3837,1,High-value
3838,4,New
3839,5,Low-engagement
3840,2,Occasional
3841,3,At-risk
3842,5,Low-engagement
3843,3,At-risk
3844,1,High-value
3845,1,High-value
3846,3,At-risk
3847,5,Low-engagement
3848,5,Low-engagement
3849,5,Low-engagement
3850,5,Low-engagement
3851,5,Low-engagement
3852,2,Occasional
3853,5,Low-engagement
3854,3,At-risk
3855,5,Low-engagement
3856,4,New
3857,2,Occasional
3858,4,New
3859,4,New
3860,5,Low-engagement
3861,4,New
3862,1,High-value
3863,4,New
3864,5,Low-engagement
3865,3,At-risk
3866,3,At-risk
3867,2,Occasional
3868,3,At-risk
3869,2,Occasional
3870,4,New
3871,4,New
3872,5,Low-engagement
3873,1,High-value
3874,4,New
3875,4,New
3876,4,New
3877,5,Low-engagement
3878,3,At-risk
3879,1,High-value
3880,4,New
3881,1,High-value
3882,2,Occasional
3883,4,New
3884,5,Low-engagement
3885,2,Occasional
3886,3,At-risk
3887,3,At-risk
3888,1,High-value
3889,2,Occasional
3890,2,Occasional
3891,3,At-risk
3892,1,High-value
3893,3,At-risk
3894,1,High-value
3895,4,New
3896,4,New
3897,3,At-risk
3898,3,At-risk
3899,3,At-risk
3900,1,High-value
3901,2,Occasional
3902,2,Occasional
3903,3,At-risk
3904,2,Occasional
3905,3,At-risk
3906,4,New
3907,1,High-value
3908,5,Low-engagement
3909,3,At-risk
3910,5,Low-engagement
3911,5,Low-engagement
3912,3,At-risk
3913,1,High-value
3914,5,Low-engagement
3915,3,At-risk
3916,5,Low-engagement
3917,4,New
3918,2,Occasional
3919,4,New
3920,2,Occasional
3921,5,Low-engagement
3922,1,High-value
3923,5,Low-engagement
3924,1,High-value
3925,5,Low-engagement
3926,4,New
3927,3,At-risk
3928,4,New
3929,5,Low-engagement
3930,4,New
3931,2,Occasional
3932,4,New
3933,2,Occasional
3934,3,At-risk
3935,2,Occasional
3936,3,At-risk
3937,4,New
3938,4,New
3939,1,High-value
3940,2,Occasional
3941,4,New
3942,2,Occasional
3943,2,Occasional
3944,2,Occasional
3945,2,Occasional
3946,1,High-value
3947,1,High-value
3948,3,At-risk
3949,5,Low-engagement
3950,1,High-value
3951,2,Occasional
3952,5,Low-engagement
3953,4,New
3954,3,At-risk
3955,4,New
3956,2,Occasional
3957,5,Low-engagement
3958,4,New
3959,1,High-value
3960,3,At-risk
3961,1,High-value
3962,2,Occasional
3963,3,At-risk
3964,2,Occasional
3965,3,At-risk
3966,5,Low-engagement
3967,3,At-risk
3968,5,Low-engagement
3969,4,New
3970,3,At-risk
3971,5,Low-engagement
3972,5,Low-engagement
3973,2,Occasional
3974,4,New
3975,4,New
3976,3,At-risk
3977,2,Occasional
3978,5,Low-engagement
3979,4,New
3980,4,New
3981,2,Occasional
3982,3,At-risk
3983,5,Low-engagement
3984,5,Low-engagement
3985,1,High-value
3986,5,Low-engagement
3987,4,New
3988,2,Occasional
3989,2,Occasional
3990,4,New
3991,5,Low-engagement
3992,1,High-value
3993,4,New
3994,5,Low-engagement
3995,4,New
3996,3,At-risk
3997,4,New
3998,3,At-risk
3999,5,Low-engagement
4000,3,At-risk
4001,5,Low-engagement
4002,4,New
4003,3,At-risk
4004,5,Low-engagement
4005,1,High-value
4006,3,At-risk
4007,1,High-value
4008,4,New
4009,2,Occasional
4010,3,At-risk
4011,5,Low-engagement
4012,3,At-risk
4013,5,Low-engagement
4014,5,Low-engagement
4015,5,Low-engagement
4016,4,New
4017,5,Low-engagement
4018,2,Occasional
4019,3,At-risk
4020,3,At-risk
4021,1,High-value
4022,4,New
4023,3,At-risk
4024,1,High-value
4025,2,Occasional
4026,3,At-risk
4027,4,New
4028,1,High-value
4029,2,Occasional
4030,1,High-value
4031,3,At-risk
4032,3,At-risk
4033,1,High-value
4034,3,At-risk
4035,4,New
4036,5,Low-engagement
4037,2,Occasional
4038,5,Low-engagement
4039,1,High-value
4040,5,Low-engagement
4041,2,Occasional
4042,1,High-value
4043,5,Low-engagement
4044,3,At-risk
4045,5,Low-engagement
4046,1,High-value
4047,4,New
4048,2,Occasional
4049,3,At-risk
4050,1,High-value
4051,4,New
4052,5,Low-engagement
4053,5,Low-engagement
4054,4,New
4055,3,At-risk
4056,1,High-value
4057,1,High-value
4058,4,New
4059,5,Low-engagement
4060,5,Low-engagement
4061,4,New
4062,1,High-value
4063,5,Low-engagement
4064,2,Occasional
4065,3,At-risk
4066,4,New
4067,5,Low-engagement
4068,3,At-risk
4069,4,New
4070,1,High-value
4071,1,High-value
4072,2,Occasional
4073,5,Low-engagement
4074,1,High-value
4075,5,Low-engagement
4076,3,At-risk
4077,3,At-risk
4078,4,New
4079,2,Occasional
4080,2,Occasional
4081,1,High-value
4082,4,New
4083,4,New
4084,3,At-risk
4085,3,At-risk
4086,2,Occasional
4087,2,Occasional
4088,1,High-value
4089,3,At-risk
4090,4,New
4091,2,Occasional
4092,2,Occasional
4093,5,Low-engagement
4094,3,At-risk
4095,2,Occasional
4096,3,At-risk
4097,1,High-value
4098,4,New
4099,5,Low-engagement
4100,1,High-value
4101,2,Occasional
4102,3,At-risk
4103,5,Low-engagement
4104,5,Low-engagement
4105,1,High-value
4106,2,Occasional
4107,2,Occasional
4108,2,Occasional
4109,5,Low-engagement
4110,2,Occasional
4111,2,Occasional
4112,2,Occasional
4113,1,High-value
4114,4,New
4115,1,High-value
4116,4,New
4117,1,High-value
4118,4,New
4119,5,Low-engagement
4120,5,Low-engagement
4121,4,New
4122,2,Occasional
4123,2,Occasional
4124,3,At-risk
4125,5,Low-engagement
4126,4,New
4127,3,At-risk
4128,3,At-risk
4129,3,At-risk
4130,2,Occasional
4131,3,At-risk
4132,4,New
4133,5,Low-engagement
4134,4,New
4135,1,High-value
4136,3,At-risk
4137,5,Low-engagement
4138,3,At-risk
4139,2,Occasional
4140,2,Occasional
4141,1,High-value
4142,5,Low-engagement
4143,5,Low-engagement
4144,3,At-risk
4145,2,Occasional
4146,5,Low-engagement
4147,3,At-risk
4148,4,New
4149,4,New
4150,5,Low-engagement
4151,5,Low-engagement
4152,1,High-value
4153,5,Low-engagement
4154,1,High-value
4155,2,Occasional
4156,1,High-value
4157,5,Low-engagement
4158,5,Low-engagement
4159,2,Occasional
4160,3,At-risk
4161,4,New
4162,4,New
4163,1,High-value
4164,4,New
4165,3,At-risk
4166,1,High-value
4167,4,New
4168,5,Low-engagement
4169,1,High-value
4170,5,Low-engagement
4171,3,At-risk
4172,1,High-value
4173,2,Occasional
4174,3,At-risk
4175,2,Occasional
4176,2,Occasional
4177,4,New
4178,4,New
4179,5,Low-engagement
4180,2,Occasional
4181,1,High-value
4182,2,Occasional
4183,3,At-risk
4184,3,At-risk
4185,5,Low-engagement
4186,1,High-value
4187,5,Low-engagement
4188,2,Occasional
4189,2,Occasional
4190,4,New
4191,2,Occasional
4192,4,New
4193,5,Low-engagement
4194,1,High-value
4195,5,Low-engagement
4196,4,New
4197,4,New
4198,1,High-value
4199,3,At-risk
4200,3,At-risk
4201,3,At-risk
4202,3,At-risk
4203,5,Low-engagement
4204,2,Occasional
4205,4,New
4206,3,At-risk
4207,5,Low-engagement
4208,3,At-risk
4209,4,New
4210,5,Low-engagement
4211,5,Low-engagement
4212,3,At-risk
4213,4,New
4214,5,Low-engagement
4215,1,High-value
4216,4,New
4217,3,At-risk
4218,1,High-value
4219,3,At-risk
4220,4,New
4221,4,New
4222,5,Low-engagement
4223,5,Low-engagement
4224,2,Occasional
4225,1,High-value
4226,5,Low-engagement
4227,5,Low-engagement
4228,5,Low-engagement
4229,1,High-value
4230,3,At-risk
4231,3,At-risk
4232,2,Occasional
4233,4,New
4234,4,New
4235,4,New
4236,4,New
4237,4,New
4238,5,Low-engagement
4239,2,Occasional
4240,2,Occasional
4241,1,High-value
4242,2,Occasional
4243,2,Occasional
4244,1,High-value
4245,5,Low-engagement
4246,5,Low-engagement
4247,4,New
4248,1,High-value
4249,4,New
4250,3,At-risk
4251,1,High-value
4252,5,Low-engagement
4253,5,Low-engagement
4254,5,Low-engagement
4255,5,Low-engagement
4256,4,New
4257,5,Low-engagement
4258,3,At-risk
4259,3,At-risk
4260,2,Occasional
4261,2,Occasional
4262,2,Occasional
4263,5,Low-engagement
4264,4,New
4265,2,Occasional
4266,5,Low-engagement
4267,5,Low-engagement
4268,2,Occasional
4269,5,Low-engagement
4270,3,At-risk
4271,2,Occasional
4272,1,High-value
4273,4,New
4274,2,Occasional
4275,5,Low-engagement
4276,3,At-risk
4277,3,At-risk
4278,4,New
4279,4,New
4280,1,High-value
4281,2,Occasional
4282,1,High-value
4283,3,At-risk
4284,3,At-risk
4285,5,Low-engagement
4286,5,Low-engagement
4287,5,Low-engagement
4288,1,High-value
4289,4,New
4290,3,At-risk
4291,3,At-risk
4292,5,Low-engagement
4293,4,New
4294,3,At-risk
4295,4,New
4296,1,High-value
4297,1,High-value
4298,5,Low-engagement
4299,2,Occasional
4300,3,At-risk
4301,2,Occasional
4302,4,New
4303,1,High-value
4304,3,At-risk
4305,2,Occasional
4306,5,Low-engagement
4307,4,New
4308,4,New
4309,5,Low-engagement
4310,3,At-risk
4311,5,Low-engagement
4312,4,New
4313,2,Occasional
4314,5,Low-engagement
4315,3,At-risk
4316,4,New
4317,3,At-risk
4318,2,Occasional
4319,2,Occasional
4320,2,Occasional
4321,4,New
4322,3,At-risk
4323,2,Occasional
4324,4,New
4325,3,At-risk
4326,5,Low-engagement
4327,3,At-risk
4328,5,Low-engagement
4329,5,Low-engagement
4330,4,New
4331,5,Low-engagement
4332,3,At-risk
4333,2,Occasional
4334,5,Low-engagement
4335,2,Occasional
4336,2,Occasional
4337,5,Low-engagement
4338,4,New
4339,2,Occasional
4340,3,At-risk
4341,1,High-value
4342,5,Low-engagement
4343,5,Low-engagement
4344,1,High-value
4345,4,New
4346,4,New
4347,2,Occasional
4348,4,New
4349,5,Low-engagement
4350,5,Low-engagement
4351,1,High-value
4352,5,Low-engagement
4353,4,New
4354,1,High-value
4355,1,High-value
4356,5,Low-engagement
4357,4,New
4358,3,At-risk
4359,1,High-value
4360,4,New
4361,4,New
4362,3,At-risk
4363,2,Occasional
4364,5,Low-engagement
4365,3,At-risk
4366,5,Low-engagement
4367,1,High-value
4368,4,New
4369,2,Occasional
4370,5,Low-engagement
4371,5,Low-engagement
4372,1,High-value
4373,5,Low-engagement
4374,5,Low-engagement
4375,4,New
4376,3,At-risk
4377,5,Low-engagement
4378,4,New
4379,2,Occasional
4380,1,High-value
4381,2,Occasional
4382,4,New
4383,3,At-risk
4384,4,New
4385,3,At-risk
4386,4,New
4387,3,At-risk
4388,3,At-risk
4389,1,High-value
4390,2,Occasional
4391,5,Low-engagement
4392,1,High-value
4393,3,At-risk
4394,4,New
4395,4,New
4396,1,High-value
4397,1,High-value
4398,2,Occasional
4399,2,Occasional
4400,2,Occasional
4401,5,Low-engagement
4402,4,New
4403,2,Occasional
4404,1,High-value
4405,4,New
4406,2,Occasional
4407,4,New
4408,4,New
4409,3,At-risk
4410,4,New
4411,3,At-risk
4412,4,New
4413,4,New
4414,3,At-risk
4415,2,Occasional
4416,2,Occasional
4417,2,Occasional
4418,3,At-risk
4419,4,New
4420,1,High-value
4421,4,New
4422,5,Low-engagement
4423,5,Low-engagement
4424,1,High-value
4425,5,Low-engagement
4426,4,New
4427,3,At-risk
4428,4,New
4429,2,Occasional
4430,4,New
4431,5,Low-engagement
4432,3,At-risk
4433,1,High-value
4434,2,Occasional
4435,1,High-value
4436,3,At-risk
4437,3,At-risk
4438,1,High-value
4439,3,At-risk
4440,3,At-risk
4441,1,High-value
4442,1,High-value
4443,3,At-risk
4444,5,Low-engagement
4445,3,At-risk
4446,3,At-risk
4447,1,High-value
4448,5,Low-engagement
4449,5,Low-engagement
4450,4,New
4451,5,Low-engagement
4452,2,Occasional
4453,3,At-risk
4454,3,At-risk
4455,1,High-value
4456,3,At-risk
4457,2,Occasional
4458,5,Low-engagement
4459,3,At-risk
4460,4,New
4461,3,At-risk
4462,4,New
4463,4,New
4464,5,Low-engagement
4465,4,New
4466,4,New
