order_id,customer_id,product_id,quantity,amount,order_date,channel,region
15814,3579,891,1,4970.8,2023-04-22,App,North
15815,5950,221,4,1780.78,2022-03-04,Web,West
15816,3120,736,2,4297.43,2022-03-13,Web,East
15817,9538,156,4,4563.39,2022-11-23,Web,East
15818,3262,645,2,232.72,2023-01-07,In-store,North
15819,7791,171,2,3023.06,2022-07-01,Web,East
15820,9950,369,1,4284.26,2022-04-18,Web,East
15821,6213,12,2,2243.55,2023-03-24,In-store,South
15822,7498,837,3,397.47,2023-05-15,In-store,South
15823,6639,801,3,1976.32,2022-12-11,In-store,West
15824,9892,949,1,1450.04,2023-10-10,App,East
15825,1543,31,2,4446.99,2023-10-30,In-store,West
15826,9089,665,4,3364.09,2023-10-20,App,East
15827,7738,391,4,1375.43,2022-03-20,Web,North
15828,7670,999,4,4045.83,2022-09-22,Web,East
15829,3348,921,3,2592.74,2023-05-27,In-store,West
15830,8610,157,1,4389.59,2022-08-16,Web,South
15831,5540,203,2,4025.99,2022-08-25,App,North
15832,6042,277,2,3359.72,2022-05-23,Web,South
15833,1185,56,2,665.09,2022-11-09,App,North
15834,2049,535,2,3052.49,2023-10-19,Web,West
15835,5187,774,2,3120.18,2023-09-30,Web,South
15836,7715,742,3,4097.41,2022-08-18,In-store,East
15837,8355,727,4,1001.24,2023-08-31,In-store,West
15838,315,74,1,3088.54,2023-11-01,App,South
15839,3681,636,2,4156.27,2023-08-31,App,South
15840,8717,931,3,187.71,2022-07-14,In-store,South
15841,7446,389,4,3102.26,2023-01-02,Web,West
15842,593,252,3,4092.4,2022-07-05,Web,West
15843,7083,318,2,2308.71,2023-10-14,In-store,South
15844,1738,594,1,1036.48,2023-03-24,Web,East
15845,3323,853,2,3941.45,2023-05-24,In-store,North
15846,731,847,2,540.18,2022-08-01,In-store,East
15847,3693,716,1,2713.91,2022-03-06,In-store,West
15848,4220,552,3,130.9,2022-08-27,In-store,North
15849,3143,253,4,2410.91,2022-12-09,In-store,West
15850,9913,638,4,4494.35,2022-04-26,In-store,North
15851,3497,199,2,4658.26,2022-05-14,In-store,West
15852,9101,476,2,899.46,2022-06-04,In-store,South
15853,2960,995,2,3138.31,2022-03-02,In-store,North
15854,8520,637,4,371.95,2022-12-01,App,North
15855,6711,647,2,3434.83,2022-12-11,App,West
15856,5084,402,3,3857.56,2023-11-03,Web,North
15857,8647,816,4,2344.46,2023-05-21,Web,South
15858,6818,724,3,2184.39,2023-02-28,App,West
15859,8929,474,1,2791.8,2022-02-01,In-store,North
15860,9348,98,3,1536.81,2022-10-28,Web,South
15861,1975,231,4,2457.7,2022-12-01,App,East
15862,8294,229,2,4365.83,2023-06-22,App,North
15863,4034,718,4,645.99,2022-12-11,App,East
15864,7904,335,3,2795.18,2023-03-17,Web,West
15865,5351,80,1,1653.88,2022-05-26,In-store,East
15866,5994,505,2,3828.67,2023-12-24,App,North
15867,6715,279,3,1749.65,2023-03-10,In-store,West
15868,809,866,1,3999.17,2023-05-21,App,North
15869,1242,468,4,2044.36,2023-04-11,In-store,North
15870,7087,787,4,3131.94,2022-11-03,In-store,West
15871,3733,138,3,3531.16,2023-12-25,Web,East
15872,9954,178,4,1672.91,2023-06-21,App,West
15873,1393,802,2,2154.73,2022-09-17,Web,East
15874,2187,104,1,4231.11,2022-12-16,App,North
15875,3415,230,4,2265.06,2022-12-03,Web,North
15876,5143,435,4,2395.09,2023-01-18,App,West
15877,9281,840,3,2963.14,2023-12-26,App,North
15878,7739,307,2,3929.67,2022-11-18,App,North
15879,3673,981,1,445.37,2022-12-01,Web,East
15880,1734,449,2,3031.97,2022-12-17,Web,North
15881,8306,813,2,4337.23,2022-04-09,Web,East
15882,1905,625,2,1751.9,2022-09-25,In-store,East
15883,9713,682,2,3451.72,2023-06-20,In-store,West
15884,9698,636,1,1362.56,2022-07-12,In-store,East
15885,2588,338,2,630.89,2023-11-13,App,South
15886,9113,827,3,943.78,2023-05-28,Web,East
15887,7407,631,4,3636.99,2022-11-11,App,West
15888,1309,561,2,2993.0,2023-11-09,In-store,West
15889,7572,407,3,1055.17,2022-12-31,App,South
15890,9262,511,3,274.03,2023-01-01,Web,West
15891,7865,912,4,4155.41,2022-01-30,App,West
15892,4748,303,4,3534.12,2022-05-26,In-store,North
15893,4552,170,3,2312.05,2023-05-26,In-store,North
15894,6823,921,4,1110.47,2023-03-24,In-store,North
15895,3285,581,4,4831.52,2022-11-18,In-store,North
15896,4508,587,2,1949.68,2022-07-13,App,South
15897,9375,299,4,4641.28,2022-06-26,App,North
15898,911,878,2,1189.17,2023-05-31,Web,North
15899,1980,646,4,4436.33,2023-09-24,App,East
15900,551,495,4,2763.63,2022-07-21,App,East
15901,5734,142,4,4724.49,2023-10-30,Web,South
15902,3543,26,3,706.92,2022-06-29,In-store,West
15903,3182,731,2,4955.5,2023-02-20,App,North
15904,4872,759,3,1093.32,2023-04-11,In-store,East
15905,6954,654,2,557.4,2023-09-02,Web,South
15906,8635,380,4,2866.78,2023-08-11,App,West
15907,1359,312,2,3434.12,2022-07-06,Web,West
15908,2894,363,1,1957.02,2022-12-04,App,East
15909,916,157,4,3519.46,2022-05-05,Web,South
15910,3645,978,3,4735.69,2022-01-16,App,West
15911,544,210,4,4001.77,2022-08-23,App,East
15912,645,206,1,4442.57,2023-01-08,App,East
15913,9963,128,4,4499.52,2022-10-16,Web,North
15914,3833,697,2,1565.87,2023-02-27,Web,North
15915,8215,246,1,3564.96,2023-09-20,In-store,West
15916,144,839,1,3761.96,2022-11-16,Web,South
15917,4680,860,4,695.8,2023-11-08,Web,East
15918,3297,261,2,2473.79,2022-02-10,App,North
15919,1072,49,1,3314.41,2023-03-09,App,South
15920,6549,104,3,1523.31,2022-05-25,In-store,South
15921,6910,573,3,3230.56,2022-07-05,App,South
15922,1553,177,2,355.84,2022-06-08,Web,North
15923,4337,975,2,2993.58,2023-07-11,Web,South
15924,9472,305,2,595.28,2022-04-25,Web,North
15925,1971,98,4,3443.42,2022-03-10,Web,South
15926,6211,69,1,3317.05,2022-12-25,In-store,North
15927,4874,628,3,3153.56,2023-06-18,In-store,East
15928,1029,68,1,1360.29,2023-08-19,App,East
15929,4078,145,2,3376.98,2023-07-02,App,East
15930,5879,129,4,2131.26,2022-11-19,Web,West
15931,6192,61,3,2727.26,2022-03-18,App,East
15932,2382,266,2,3452.18,2023-10-15,Web,North
15933,9860,930,4,1913.9,2023-11-23,Web,South
15934,136,637,4,4974.32,2023-05-04,App,North
15935,4615,701,1,406.05,2023-10-23,In-store,West
15936,7651,434,2,3677.12,2023-12-27,In-store,West
15937,3360,545,1,1277.68,2023-05-12,Web,South
15938,8534,426,3,4910.98,2023-07-28,Web,West
15939,3350,603,1,2700.11,2022-12-04,App,West
15940,3802,216,4,3946.11,2022-08-29,App,North
15941,6771,499,3,1094.2,2023-11-21,Web,East
15942,8477,184,4,4413.81,2023-08-03,App,North
15943,9156,629,3,4825.84,2022-09-13,Web,East
15944,7391,363,3,2740.83,2023-07-07,App,West
15945,9814,92,1,4270.1,2022-11-20,Web,West
15946,1725,723,1,3381.62,2023-01-18,Web,North
15947,8569,182,1,1295.84,2023-07-13,Web,West
15948,53,194,3,4599.95,2022-10-02,In-store,South
15949,328,443,1,3918.4,2022-06-13,In-store,West
15950,639,897,2,4467.34,2022-04-07,App,East
15951,7286,173,3,1877.92,2023-11-05,In-store,East
15952,5700,793,2,2322.77,2023-12-05,Web,West
15953,7658,259,1,1513.14,2022-10-20,In-store,West
15954,4602,455,1,1745.48,2022-12-25,Web,South
15955,4964,89,1,1378.75,2022-02-08,App,West
15956,5064,591,2,3663.55,2022-05-13,Web,North
15957,8751,628,1,1956.67,2023-05-08,In-store,North
15958,4036,569,2,3685.04,2022-08-01,App,South
15959,9101,580,1,3404.69,2023-03-12,App,West
15960,6798,130,4,2820.31,2022-08-21,In-store,South
15961,8201,6,1,3391.59,2022-02-07,Web,East
15962,5532,121,3,2812.72,2023-09-06,In-store,West
15963,2572,739,3,3625.61,2022-06-28,Web,East
15964,5724,290,1,1699.8,2022-10-13,Web,West
15965,277,853,4,3928.45,2022-07-20,App,West
15966,6583,125,2,1562.81,2023-11-07,Web,South
15967,9254,375,2,4897.39,2022-03-09,App,South
15968,6964,571,4,1992.54,2023-01-08,App,North
15969,1818,22,4,163.7,2022-02-06,Web,East
15970,5910,436,4,2380.78,2022-09-07,Web,East
15971,435,873,4,4783.34,2023-12-09,Web,North
15972,1268,221,1,3205.04,2022-04-11,In-store,East
15973,9032,241,3,600.84,2022-01-23,Web,West
15974,7717,526,1,629.22,2022-11-06,App,North
15975,6888,938,3,2299.83,2023-12-07,Web,East
15976,9558,497,3,1205.08,2023-02-02,App,South
15977,6989,839,4,3062.52,2023-03-09,In-store,North
15978,6053,709,4,4676.48,2022-12-31,App,North
15979,4110,143,4,4833.33,2022-10-28,In-store,West
15980,7151,52,4,4613.96,2022-06-20,Web,South
15981,1159,752,3,1551.26,2023-03-13,In-store,West
15982,9916,718,4,4885.54,2022-04-26,Web,South
15983,5499,485,2,1609.14,2022-08-30,In-store,North
15984,567,803,3,3167.51,2023-01-29,App,West
15985,4898,829,2,4463.74,2022-06-23,In-store,West
15986,127,881,1,3327.63,2022-04-08,Web,South
15987,9987,377,1,4983.19,2023-03-17,App,North
15988,5115,348,3,1811.42,2022-02-19,Web,South
15989,6056,101,2,685.26,2023-02-23,In-store,West
15990,1868,346,2,1179.5,2022-02-25,In-store,South
15991,3684,966,4,1002.27,2022-03-08,In-store,West
15992,3231,944,2,4527.63,2023-01-12,In-store,North
15993,1559,303,2,2382.68,2023-10-29,App,West
15994,9416,200,3,2627.24,2023-10-10,App,West
15995,739,970,3,947.56,2022-06-20,In-store,North
15996,79,302,3,1149.95,2022-07-07,App,West
15997,9973,534,2,4018.06,2023-04-30,App,West
15998,3164,714,3,3446.14,2022-04-25,Web,West
15999,2188,83,2,1713.41,2023-01-07,Web,East
16000,9217,288,3,3997.86,2022-01-16,Web,East
16001,267,398,1,363.17,2022-01-12,App,West
16002,7219,24,1,446.3,2023-07-04,App,South
16003,8421,274,4,533.71,2023-01-18,In-store,North
16004,1393,503,1,3547.04,2023-02-27,App,South
16005,2605,886,3,3019.75,2022-06-19,App,West
16006,5219,795,1,4322.67,2022-06-02,App,North
16007,597,786,4,4846.22,2023-10-24,App,West
16008,9027,382,3,1770.97,2023-12-07,App,North
16009,8921,324,4,3180.95,2022-06-11,Web,South
16010,7977,413,1,4365.12,2022-08-31,App,East
16011,1922,671,1,1242.71,2022-01-22,In-store,West
16012,2625,131,1,568.47,2023-07-15,In-store,South
16013,9109,81,4,4915.84,2023-12-23,App,North
16014,8847,195,1,4507.46,2023-08-03,App,East
16015,1975,839,2,3089.11,2022-07-01,Web,West
16016,7510,927,3,150.44,2022-06-08,Web,West
16017,3092,509,2,1208.39,2023-12-12,In-store,East
16018,8525,219,1,3508.76,2022-01-17,Web,North
16019,8487,638,4,1864.01,2022-01-23,App,North
16020,3743,486,2,2887.49,2022-05-14,Web,North
16021,9931,899,3,372.49,2023-09-21,In-store,West
16022,2611,461,4,2788.41,2022-09-03,Web,South
16023,5816,786,4,803.54,2022-07-06,Web,East
16024,8033,126,3,616.92,2023-01-25,App,North
16025,3869,86,1,2497.4,2023-06-15,App,South
16026,250,173,1,2614.51,2022-08-16,Web,North
16027,7893,652,1,4514.05,2022-08-16,Web,South
16028,301,39,3,4944.1,2022-08-21,Web,South
16029,5126,946,1,632.45,2023-08-14,App,North
16030,4318,702,2,1647.11,2023-08-28,Web,East
16031,6457,695,4,3705.65,2023-07-04,App,South
16032,4444,787,2,3322.02,2023-06-07,App,North
16033,8883,430,3,496.32,2023-04-28,In-store,South
16034,6235,94,3,388.03,2022-09-13,App,South
16035,8103,630,2,2132.31,2022-11-25,Web,East
16036,3919,565,3,2534.24,2022-11-30,App,South
16037,1195,364,4,2904.21,2022-04-18,In-store,North
16038,294,892,4,3228.99,2022-06-05,Web,North
16039,2240,991,1,2461.28,2023-01-24,In-store,East
16040,2854,977,1,3618.37,2022-09-05,App,West
16041,8223,220,4,674.02,2022-05-01,Web,East
16042,4878,745,3,3735.13,2022-05-19,In-store,West
16043,5624,68,1,3134.36,2022-09-10,App,West
16044,8191,261,3,145.43,2023-08-08,Web,North
16045,5218,675,1,2410.84,2023-08-21,App,East
16046,4148,647,2,1822.62,2023-05-21,App,South
16047,7511,400,2,1342.18,2023-02-28,App,North
16048,2858,90,1,370.15,2023-07-05,App,West
16049,4446,148,4,4888.94,2022-05-07,App,West
16050,5138,132,4,1470.85,2023-10-13,Web,East
16051,6374,96,3,2345.23,2022-10-09,In-store,North
16052,8906,713,1,561.67,2023-04-16,In-store,South
16053,7724,899,3,4004.73,2023-01-14,In-store,North
16054,610,701,1,216.21,2022-02-07,In-store,East
16055,1505,629,4,2990.96,2023-09-09,Web,South
16056,5532,371,2,1455.35,2023-09-18,In-store,East
16057,6532,992,2,1792.3,2023-04-16,App,South
16058,8847,109,2,2672.22,2023-10-30,Web,North
16059,6146,818,1,2397.46,2023-04-02,In-store,East
16060,2940,566,1,2113.11,2022-02-02,App,West
16061,151,440,3,3169.52,2022-04-23,Web,South
16062,8945,373,1,2787.13,2022-05-21,In-store,East
16063,7586,642,2,1722.34,2023-04-20,In-store,North
16064,5773,220,1,1023.99,2022-04-18,App,West
16065,1192,197,1,864.57,2022-02-08,Web,East
16066,7178,526,4,279.79,2023-06-30,In-store,East
16067,4996,45,3,2280.72,2023-08-29,App,South
16068,3410,714,2,956.29,2022-03-16,In-store,East
16069,1891,812,4,4422.69,2022-07-21,App,North
16070,111,928,4,2170.26,2023-11-05,App,South
16071,6324,486,2,3169.94,2022-03-17,In-store,North
16072,977,687,2,1627.68,2022-07-23,Web,South
16073,9627,860,2,1370.69,2022-12-26,Web,West
16074,7944,257,4,4099.61,2022-05-16,Web,North
16075,4277,252,1,1909.72,2022-08-03,In-store,North
16076,2134,190,2,567.24,2023-04-07,Web,North
16077,1707,643,2,1685.09,2023-12-07,In-store,East
16078,1630,359,4,683.17,2022-10-02,Web,North
16079,5043,281,1,2370.16,2023-12-19,In-store,East
16080,7231,542,2,1533.89,2022-06-07,Web,West
16081,7748,376,2,4119.52,2023-12-12,App,North
16082,3725,612,2,420.18,2022-08-26,Web,West
16083,5766,998,1,4923.97,2023-10-23,In-store,East
16084,4265,570,3,3998.05,2022-10-06,App,West
16085,4413,670,1,3365.6,2022-04-18,Web,East
16086,2452,783,2,359.92,2023-09-21,Web,South
16087,213,223,1,4901.18,2022-12-03,App,North
16088,634,683,3,3828.97,2023-06-05,In-store,North
16089,6018,473,4,2312.51,2023-07-09,Web,North
16090,7914,637,3,4160.84,2023-10-20,App,West
16091,9577,791,4,1758.17,2022-05-24,Web,West
16092,8864,238,1,2101.33,2022-08-07,App,East
16093,2171,218,4,3392.07,2022-11-17,In-store,West
16094,1046,64,4,4619.05,2022-04-22,Web,West
16095,3290,187,4,4605.19,2023-05-12,App,East
16096,2601,562,2,1257.24,2022-10-24,In-store,North
16097,877,406,3,3245.78,2022-10-20,In-store,North
16098,394,144,1,4433.39,2023-10-09,In-store,North
16099,6701,248,4,608.68,2023-11-07,In-store,North
16100,2572,337,2,1010.13,2023-09-11,App,South
16101,1769,667,2,3952.57,2023-09-23,App,South
16102,233,145,1,2855.15,2022-02-25,Web,East
16103,3570,593,2,376.5,2022-06-25,App,South
16104,5906,852,1,2719.34,2023-03-27,Web,South
16105,832,130,3,4615.27,2022-11-16,App,West
16106,8279,119,2,996.23,2022-08-26,In-store,East
16107,7041,420,3,435.37,2022-06-19,In-store,North
16108,6837,279,2,4737.53,2022-10-20,Web,West
16109,5349,348,3,1961.19,2023-06-21,Web,North
16110,7762,474,3,3903.88,2023-07-02,In-store,South
16111,9427,107,1,3071.29,2022-10-03,Web,East
16112,8685,941,4,1017.61,2022-05-12,In-store,North
16113,5660,563,4,1088.14,2023-04-11,App,West
16114,8214,332,3,3739.05,2023-01-12,In-store,East
16115,3878,337,2,3209.02,2022-06-13,In-store,North
16116,3383,937,3,173.06,2022-05-03,Web,South
16117,345,476,4,2526.59,2023-10-18,In-store,East
16118,6000,395,2,4602.19,2022-08-25,App,South
16119,1161,998,1,2709.25,2022-12-14,Web,South
16120,484,493,2,237.04,2023-05-01,App,West
16121,4018,907,1,2497.66,2023-01-12,Web,West
16122,1829,975,4,321.7,2022-12-25,App,West
16123,6721,410,2,2318.78,2023-10-21,In-store,East
16124,316,413,2,3712.41,2022-12-08,In-store,West
16125,4863,410,2,741.97,2023-02-04,App,North
16126,2330,279,4,1770.9,2023-11-27,In-store,North
16127,9806,971,3,1075.12,2022-08-15,Web,West
16128,4471,900,1,2028.37,2022-12-07,In-store,South
16129,2101,372,2,832.88,2022-03-17,Web,West
16130,809,714,4,1432.22,2023-04-01,Web,North
16131,4612,509,4,759.21,2023-05-15,Web,East
16132,8706,234,3,2120.92,2022-04-03,Web,East
16133,2339,445,3,2410.68,2022-10-26,Web,West
16134,8187,232,4,2976.59,2022-12-18,In-store,South
16135,5025,33,1,3807.23,2022-04-02,App,North
16136,4581,635,1,609.18,2022-04-24,App,North
16137,1897,439,2,4359.23,2022-10-03,Web,South
16138,7602,708,4,3528.44,2023-02-11,App,East
16139,2701,740,4,628.93,2022-01-09,In-store,East
16140,7283,8,3,1959.71,2022-03-08,Web,East
16141,1139,470,1,1952.76,2022-06-01,App,North
16142,124,789,3,3550.27,2023-10-03,App,West
16143,1627,350,4,834.11,2023-09-01,In-store,East
16144,1585,121,3,401.29,2022-10-11,Web,East
16145,3459,188,4,222.62,2023-12-17,Web,West
16146,4369,862,4,4350.38,2022-05-10,App,North
16147,4761,656,2,3132.19,2023-05-12,In-store,East
16148,1406,686,3,200.88,2023-10-24,App,East
16149,1245,578,3,4691.41,2022-08-19,In-store,North
16150,5893,23,4,631.12,2022-12-03,In-store,West
16151,199,802,3,3768.54,2023-03-16,App,South
16152,2131,192,1,4287.92,2022-11-24,App,South
16153,5623,990,4,3283.91,2023-05-12,Web,South
16154,1331,832,4,447.51,2023-06-26,In-store,North
16155,3345,412,1,2877.14,2022-08-14,In-store,North
16156,5758,645,2,2319.18,2022-08-26,In-store,North
16157,9175,419,3,3819.03,2022-04-03,Web,East
16158,3133,137,2,1416.94,2022-01-21,In-store,West
16159,4443,758,1,3507.71,2023-06-03,Web,East
16160,6175,550,2,1092.82,2023-09-18,In-store,West
16161,3599,750,4,3572.82,2023-03-28,Web,East
16162,1345,83,2,1385.47,2023-09-29,App,West
16163,4841,681,3,4936.07,2023-07-26,Web,North
16164,4929,316,4,4636.71,2022-11-19,Web,West
16165,5920,263,3,2587.63,2023-12-30,App,South
16166,3312,190,4,3537.78,2023-09-30,In-store,East
16167,5270,117,3,4092.42,2022-05-26,App,West
16168,429,538,1,3445.83,2023-09-16,Web,South
16169,2299,78,4,4086.71,2023-05-16,App,West
16170,6155,480,4,1612.07,2023-11-27,Web,North
16171,2465,807,3,695.29,2022-07-13,In-store,North
16172,577,158,4,705.49,2022-01-21,In-store,East
16173,8742,586,1,3256.69,2022-11-14,App,North
16174,4553,514,1,2401.65,2023-05-06,In-store,North
16175,9485,806,1,4111.71,2023-12-01,Web,North
16176,5040,837,3,387.12,2022-10-24,App,West
16177,4376,966,3,2772.71,2023-10-11,Web,North
16178,8996,284,4,878.11,2022-01-03,In-store,East
16179,3220,783,2,3552.43,2023-01-10,Web,East
16180,7723,541,1,1688.82,2022-10-05,In-store,East
16181,9325,926,1,1266.6,2022-07-22,Web,West
16182,4195,44,3,139.64,2022-12-17,In-store,West
16183,9771,504,1,2607.45,2023-01-24,Web,South
16184,852,236,1,3054.78,2023-03-10,App,West
16185,9320,863,3,3521.38,2022-05-19,Web,South
16186,4723,95,4,4936.43,2023-06-20,App,West
16187,8766,35,2,2870.99,2022-10-01,App,West
16188,4722,922,3,3296.16,2022-09-23,In-store,North
16189,9414,888,3,3001.33,2023-12-15,Web,North
16190,6908,585,4,3472.84,2022-03-31,Web,North
16191,3994,693,3,4616.79,2022-12-02,In-store,North
16192,1551,496,4,4832.94,2023-02-05,In-store,East
16193,8826,181,1,2948.03,2023-06-08,App,South
16194,9061,7,2,2983.47,2023-11-20,App,East
16195,7699,781,4,4165.71,2022-10-08,In-store,North
16196,4984,596,3,177.4,2023-06-01,Web,North
16197,6601,755,4,1045.08,2023-09-07,Web,North
16198,6587,701,2,958.53,2022-12-16,App,South
16199,9553,476,4,453.75,2022-02-16,In-store,North
16200,6543,879,3,1862.96,2022-08-27,App,North
16201,6330,734,2,3784.97,2022-04-15,Web,East
16202,3637,499,1,3017.71,2022-03-16,App,North
16203,3996,553,1,1411.27,2022-03-15,App,West
16204,9671,219,2,4469.38,2023-02-03,Web,East
16205,2014,506,2,1630.72,2022-10-15,Web,East
16206,6786,945,2,2664.03,2023-01-04,Web,South
16207,658,222,4,311.17,2023-10-17,App,West
16208,245,681,4,4220.53,2023-05-24,App,North
16209,5114,152,3,4888.86,2023-12-15,Web,West
16210,3765,286,2,4466.96,2023-02-14,Web,South
16211,8328,385,3,2102.21,2023-11-23,App,South
16212,8397,280,2,868.82,2022-12-17,In-store,North
16213,9076,788,4,1582.97,2022-10-12,Web,North
16214,3733,950,3,4589.53,2022-06-28,Web,North
16215,5980,768,1,4872.46,2023-10-07,In-store,North
16216,4652,648,1,393.43,2023-08-17,Web,West
16217,8007,209,2,748.29,2023-12-24,App,South
16218,6393,95,2,4123.2,2022-05-02,In-store,North
16219,9077,708,1,942.0,2022-04-14,Web,East
16220,9175,866,4,1995.43,2022-06-06,Web,South
16221,8164,545,2,278.74,2022-05-04,In-store,South
16222,5282,733,3,1116.69,2023-06-13,Web,West
16223,1221,116,2,967.65,2022-06-26,In-store,East
16224,8898,60,1,4100.22,2023-11-23,App,East
16225,2607,83,4,392.91,2022-09-13,In-store,East
16226,9218,334,3,3019.96,2023-12-28,Web,South
16227,3284,857,3,2963.13,2022-05-21,Web,West
16228,7895,385,4,4750.67,2023-12-14,In-store,West
16229,1317,767,4,589.37,2023-02-09,In-store,West
16230,3152,891,4,3245.15,2022-04-25,App,North
16231,119,918,4,3823.63,2023-09-26,App,South
16232,4694,750,4,140.04,2023-04-22,Web,South
16233,6719,900,4,3273.36,2022-02-04,In-store,South
16234,1909,948,4,662.29,2023-07-27,Web,South
16235,4086,611,3,3187.85,2022-10-26,Web,South
16236,6379,690,2,1505.24,2022-12-30,App,North
16237,427,244,2,636.74,2023-04-14,In-store,East
16238,5736,119,4,2333.36,2023-03-23,Web,North
16239,5882,103,4,3154.03,2023-10-10,App,East
16240,640,737,3,1653.08,2022-03-13,App,East
16241,9396,272,3,2684.03,2022-07-29,In-store,West
16242,3766,442,2,1909.79,2022-05-24,App,South
16243,2764,237,4,4702.82,2022-11-05,Web,South
16244,6693,547,1,3019.98,2022-02-27,Web,North
16245,7619,716,3,1691.43,2022-10-11,In-store,South
16246,146,356,4,1163.98,2022-05-26,In-store,North
16247,3131,371,3,2929.74,2022-05-31,In-store,West
16248,7571,302,4,4904.12,2023-12-22,In-store,North
16249,5773,950,1,2447.65,2022-08-10,In-store,South
16250,9249,71,4,4567.34,2022-08-27,Web,East
16251,7134,644,1,2697.99,2022-01-19,In-store,West
16252,1458,76,1,4039.85,2023-07-13,Web,North
16253,5491,839,3,2989.66,2023-07-20,Web,West
16254,1608,174,1,2965.09,2023-10-17,In-store,South
16255,1074,847,1,2164.84,2022-03-17,App,South
16256,1523,838,3,3465.65,2022-06-21,In-store,North
16257,536,913,1,2520.38,2023-01-30,In-store,South
16258,6213,465,1,4240.33,2023-04-11,Web,East
16259,3080,236,4,4619.68,2022-04-07,Web,North
16260,761,260,3,2507.52,2023-11-19,App,South
16261,8400,903,1,1389.22,2022-06-01,Web,North
16262,8100,868,1,2303.59,2022-07-05,Web,West
16263,3264,327,4,3550.61,2022-09-08,In-store,East
16264,1998,678,4,2563.15,2022-05-04,In-store,West
16265,4006,36,2,2041.89,2022-08-10,Web,West
16266,9588,362,4,231.86,2022-08-17,Web,South
16267,26,440,4,1000.16,2023-03-31,In-store,East
16268,8699,993,1,4220.41,2022-11-03,App,North
16269,861,23,1,3844.9,2023-10-20,In-store,West
16270,4474,220,4,510.27,2022-06-27,App,East
16271,7684,28,4,620.42,2023-09-19,In-store,South
16272,8152,545,1,4675.82,2022-06-20,In-store,South
16273,4161,726,3,4007.6,2023-10-17,App,North
16274,3982,551,2,2089.89,2022-01-30,App,East
16275,2851,534,2,4866.0,2023-10-20,Web,North
16276,597,189,3,4867.78,2022-02-27,App,East
16277,2020,452,3,4988.86,2022-09-28,In-store,West
16278,6423,856,3,1961.1,2022-08-16,Web,North
16279,5908,699,3,2710.91,2022-03-18,In-store,North
16280,5978,504,4,3290.03,2023-06-28,App,East
16281,169,208,1,4110.54,2023-01-02,Web,North
16282,1924,242,3,1051.96,2022-11-20,Web,North
16283,6507,622,4,1703.56,2022-09-23,Web,West
16284,7655,61,3,1851.42,2022-04-29,App,North
16285,6228,653,2,4189.79,2023-09-19,Web,West
16286,3310,719,2,2440.91,2023-03-04,In-store,North
16287,7626,225,4,2936.41,2023-08-26,In-store,South
16288,7874,478,3,3932.23,2022-08-14,In-store,West
16289,8701,952,4,3223.19,2022-02-01,App,East
16290,4077,727,2,4577.84,2022-02-22,In-store,West
16291,6985,874,3,853.38,2023-11-08,In-store,East
16292,5118,955,3,2410.57,2023-10-10,App,North
16293,874,818,3,2000.61,2023-02-16,Web,West
16294,3843,197,2,4097.95,2023-11-29,App,East
16295,5824,167,3,2463.65,2023-04-10,In-store,North
16296,182,482,4,4614.0,2023-04-23,App,East
16297,8199,169,2,1474.54,2022-02-03,In-store,North
16298,4761,377,2,1307.39,2022-11-29,Web,South
16299,408,197,4,2973.71,2023-09-28,App,East
16300,6406,571,4,343.37,2023-10-05,Web,West
16301,9615,701,4,3334.01,2022-11-22,Web,North
16302,9807,178,1,3856.72,2022-03-23,App,South
16303,7357,748,4,1386.4,2022-02-07,In-store,South
16304,8059,183,4,1847.33,2023-09-01,App,South
16305,826,388,1,3359.34,2023-10-06,App,East
16306,5741,784,1,2831.08,2023-06-18,Web,North
16307,96,203,2,3175.9,2022-05-28,Web,South
16308,8591,499,3,2845.05,2023-06-13,Web,East
16309,1262,155,2,2538.72,2023-04-28,Web,East
16310,6024,919,1,247.86,2022-07-02,Web,South
16311,7701,631,2,1924.07,2022-01-22,Web,East
16312,7981,481,4,3058.59,2023-06-28,In-store,West
16313,8921,599,4,4016.94,2022-03-01,In-store,East
16314,5091,525,4,4326.79,2022-04-24,In-store,North
16315,1657,634,1,1872.59,2023-01-10,Web,East
16316,9000,837,4,3527.3,2022-10-22,App,South
16317,5470,480,1,504.05,2022-05-16,Web,South
16318,5471,567,2,1874.65,2023-05-04,App,East
16319,8959,488,1,880.09,2022-08-14,In-store,South
16320,5131,714,1,2403.12,2022-01-21,Web,West
16321,5242,207,2,3237.74,2023-12-26,In-store,East
16322,382,79,2,4711.31,2022-11-09,App,North
16323,295,828,2,4237.9,2023-01-21,In-store,North
16324,55,215,1,904.8,2023-09-15,App,South
16325,5964,429,3,3838.78,2022-05-02,Web,South
16326,8835,314,2,2931.62,2022-06-17,Web,West
16327,5547,320,4,4114.71,2022-10-14,Web,West
16328,80,162,1,2436.53,2022-06-11,In-store,South
16329,8832,644,4,1088.21,2023-03-07,App,North
16330,9705,77,1,479.76,2022-01-02,App,North
16331,5371,477,1,1404.91,2022-10-11,In-store,West
16332,2344,329,4,1051.29,2023-12-23,App,North
16333,3907,69,1,3089.41,2022-04-20,In-store,East
16334,4835,908,2,3258.65,2022-04-29,Web,North
16335,899,738,1,2265.24,2022-10-16,In-store,South
16336,3999,692,1,2329.48,2022-11-07,In-store,North
