customer_id,feedback_text,sentiment_score,tone_label
8573,Great product!,4,Positive
3666,Fast delivery,4,Positive
9846,Fast delivery,1,Negative
1106,Fast delivery,5,Positive
3448,Poor packaging,3,Neutral
8508,Terrible experience,5,Positive
2858,Great product!,1,Negative
3311,Poor packaging,5,Positive
3998,Great product!,5,Positive
6620,Product quality average,3,Neutral
6994,Terrible experience,2,Negative
6754,Terrible experience,5,Positive
469,Terrible experience,5,Positive
4929,Fast delivery,4,Positive
4000,Loved it!,5,Positive
8264,Product quality average,3,Neutral
3731,Loved it!,4,Positive
2632,Excellent service,3,Neutral
4014,Terrible experience,4,Positive
6239,Loved it!,5,Positive
9041,Terrible experience,1,Negative
1242,Poor packaging,5,Positive
8267,Great product!,2,Negative
1083,Great product!,1,Negative
5524,Terrible experience,1,Negative
9189,Product quality average,5,Positive
9330,Terrible experience,4,Positive
3099,Great product!,2,Negative
505,Not satisfied,4,Positive
4815,Excellent service,4,Positive
4509,Fast delivery,5,Positive
9869,Great product!,1,Negative
4727,Great product!,4,Positive
468,Not satisfied,3,Neutral
8127,Not satisfied,1,Negative
7310,Fast delivery,1,Negative
8749,Poor packaging,2,Negative
1088,Loved it!,5,Positive
8950,Terrible experience,2,Negative
3685,Terrible experience,2,Negative
2768,Excellent service,4,Positive
7340,Loved it!,5,Positive
8960,Not satisfied,5,Positive
4447,Great product!,1,Negative
1324,Fast delivery,3,Neutral
9084,Loved it!,4,Positive
7683,Fast delivery,5,Positive
2050,Terrible experience,3,Neutral
7569,Poor packaging,5,Positive
8234,Loved it!,2,Negative
6691,Loved it!,4,Positive
6157,Excellent service,2,Negative
2479,Excellent service,4,Positive
9203,Poor packaging,1,Negative
5941,Fast delivery,4,Positive
4837,Not satisfied,2,Negative
5521,Loved it!,4,Positive
9956,Poor packaging,4,Positive
2136,Excellent service,3,Neutral
8821,Fast delivery,2,Negative
6205,Excellent service,4,Positive
3315,Not satisfied,1,Negative
9171,Product quality average,3,Neutral
751,Poor packaging,2,Negative
5563,Product quality average,2,Negative
5652,Excellent service,4,Positive
9907,Product quality average,1,Negative
600,Product quality average,4,Positive
155,Excellent service,1,Negative
4583,Fast delivery,1,Negative
4590,Poor packaging,5,Positive
8957,Poor packaging,3,Neutral
187,Excellent service,2,Negative
9971,Terrible experience,4,Positive
8284,Loved it!,4,Positive
3989,Loved it!,2,Negative
2107,Fast delivery,3,Neutral
4011,Product quality average,2,Negative
473,Poor packaging,1,Negative
7358,Product quality average,4,Positive
7683,Terrible experience,1,Negative
9944,Excellent service,4,Positive
4775,Poor packaging,3,Neutral
1165,Great product!,2,Negative
8747,Not satisfied,4,Positive
3212,Terrible experience,4,Positive
9684,Terrible experience,5,Positive
3619,Excellent service,3,Neutral
3317,Not satisfied,4,Positive
5326,Product quality average,1,Negative
3007,Terrible experience,4,Positive
9867,Product quality average,5,Positive
1698,Terrible experience,1,Negative
5715,Fast delivery,3,Neutral
5101,Poor packaging,5,Positive
1007,Loved it!,4,Positive
5363,Loved it!,3,Neutral
4653,Terrible experience,1,Negative
6024,Fast delivery,1,Negative
4974,Fast delivery,5,Positive
6955,Excellent service,2,Negative
3112,Poor packaging,2,Negative
6111,Fast delivery,5,Positive
3040,Not satisfied,4,Positive
8786,Terrible experience,1,Negative
6077,Loved it!,4,Positive
4071,Loved it!,1,Negative
2235,Poor packaging,3,Neutral
2466,Not satisfied,4,Positive
1552,Loved it!,5,Positive
9613,Excellent service,2,Negative
8568,Product quality average,1,Negative
3811,Poor packaging,2,Negative
1587,Great product!,2,Negative
7132,Poor packaging,5,Positive
3960,Great product!,1,Negative
5756,Excellent service,5,Positive
8266,Terrible experience,4,Positive
4764,Great product!,2,Negative
6978,Product quality average,3,Neutral
6803,Poor packaging,3,Neutral
2097,Great product!,1,Negative
7931,Excellent service,4,Positive
2308,Poor packaging,4,Positive
9408,Poor packaging,1,Negative
8064,Loved it!,5,Positive
5035,Loved it!,2,Negative
2376,Product quality average,3,Neutral
7599,Poor packaging,4,Positive
8134,Fast delivery,1,Negative
2425,Excellent service,3,Neutral
9420,Great product!,1,Negative
1255,Terrible experience,2,Negative
5615,Fast delivery,2,Negative
1472,Terrible experience,4,Positive
6174,Poor packaging,3,Neutral
4694,Excellent service,4,Positive
4909,Poor packaging,2,Negative
5993,Excellent service,2,Negative
2320,Great product!,5,Positive
2792,Not satisfied,3,Neutral
3118,Loved it!,3,Neutral
291,Excellent service,2,Negative
9730,Not satisfied,5,Positive
3275,Excellent service,5,Positive
3858,Terrible experience,4,Positive
8595,Loved it!,2,Negative
1949,Fast delivery,3,Neutral
8500,Terrible experience,4,Positive
8640,Loved it!,2,Negative
5729,Excellent service,1,Negative
4670,Not satisfied,4,Positive
5160,Excellent service,4,Positive
6572,Product quality average,5,Positive
667,Not satisfied,1,Negative
4429,Poor packaging,4,Positive
2036,Not satisfied,3,Neutral
6310,Loved it!,4,Positive
8422,Terrible experience,2,Negative
7881,Loved it!,5,Positive
5120,Excellent service,1,Negative
7817,Great product!,1,Negative
2517,Poor packaging,2,Negative
3430,Not satisfied,3,Neutral
9382,Terrible experience,3,Neutral
4236,Terrible experience,3,Neutral
1733,Not satisfied,3,Neutral
760,Not satisfied,3,Neutral
2696,Product quality average,4,Positive
9988,Not satisfied,4,Positive
9756,Not satisfied,3,Neutral
7922,Excellent service,4,Positive
9046,Not satisfied,2,Negative
958,Great product!,4,Positive
7755,Fast delivery,5,Positive
7508,Excellent service,2,Negative
1248,Great product!,1,Negative
5820,Great product!,4,Positive
5349,Loved it!,2,Negative
4738,Excellent service,2,Negative
1287,Excellent service,3,Neutral
8225,Great product!,4,Positive
2663,Fast delivery,2,Negative
8503,Product quality average,5,Positive
6074,Terrible experience,3,Neutral
5141,Product quality average,2,Negative
7873,Poor packaging,2,Negative
1464,Not satisfied,4,Positive
5836,Product quality average,5,Positive
2224,Fast delivery,2,Negative
4623,Fast delivery,1,Negative
861,Fast delivery,2,Negative
8279,Excellent service,1,Negative
2540,Not satisfied,2,Negative
2201,Poor packaging,5,Positive
4375,Excellent service,1,Negative
3892,Terrible experience,3,Neutral
2737,Excellent service,5,Positive
7021,Great product!,1,Negative
8641,Product quality average,1,Negative
7534,Fast delivery,1,Negative
8262,Excellent service,5,Positive
5329,Terrible experience,3,Neutral
738,Product quality average,2,Negative
4701,Fast delivery,3,Neutral
2446,Excellent service,3,Neutral
7206,Loved it!,3,Neutral
1104,Terrible experience,1,Negative
9638,Fast delivery,5,Positive
4742,Fast delivery,1,Negative
7807,Great product!,2,Negative
6653,Great product!,3,Neutral
3467,Poor packaging,3,Neutral
8670,Fast delivery,1,Negative
7320,Great product!,1,Negative
6291,Excellent service,2,Negative
481,Not satisfied,2,Negative
7003,Loved it!,5,Positive
5622,Great product!,4,Positive
6460,Poor packaging,5,Positive
9816,Terrible experience,5,Positive
5372,Product quality average,1,Negative
534,Poor packaging,3,Neutral
3501,Excellent service,2,Negative
9623,Poor packaging,4,Positive
1471,Loved it!,5,Positive
9297,Poor packaging,4,Positive
8741,Product quality average,3,Neutral
8742,Product quality average,5,Positive
3784,Fast delivery,5,Positive
6359,Terrible experience,2,Negative
8829,Not satisfied,4,Positive
2673,Loved it!,1,Negative
1255,Great product!,3,Neutral
8565,Excellent service,5,Positive
4279,Fast delivery,4,Positive
3495,Fast delivery,5,Positive
5648,Excellent service,1,Negative
5069,Excellent service,3,Neutral
8581,Not satisfied,1,Negative
5652,Not satisfied,1,Negative
74,Great product!,3,Neutral
534,Loved it!,2,Negative
4510,Not satisfied,1,Negative
7266,Not satisfied,5,Positive
2124,Poor packaging,5,Positive
5810,Fast delivery,2,Negative
2807,Excellent service,2,Negative
1279,Loved it!,4,Positive
5204,Fast delivery,3,Neutral
3521,Fast delivery,1,Negative
5096,Poor packaging,1,Negative
609,Poor packaging,1,Negative
503,Loved it!,4,Positive
860,Not satisfied,5,Positive
9752,Excellent service,2,Negative
6345,Loved it!,1,Negative
5474,Not satisfied,3,Neutral
4346,Excellent service,5,Positive
2015,Not satisfied,2,Negative
858,Product quality average,3,Neutral
497,Product quality average,5,Positive
9688,Terrible experience,3,Neutral
1709,Fast delivery,2,Negative
5423,Poor packaging,3,Neutral
5030,Product quality average,4,Positive
9567,Poor packaging,4,Positive
3548,Great product!,5,Positive
6191,Product quality average,5,Positive
6158,Loved it!,5,Positive
9952,Loved it!,5,Positive
9462,Fast delivery,2,Negative
3761,Fast delivery,5,Positive
8056,Fast delivery,2,Negative
2462,Fast delivery,4,Positive
5853,Poor packaging,2,Negative
516,Poor packaging,2,Negative
569,Product quality average,1,Negative
6607,Poor packaging,5,Positive
4267,Fast delivery,5,Positive
7613,Excellent service,2,Negative
9017,Excellent service,2,Negative
8306,Loved it!,4,Positive
6897,Not satisfied,5,Positive
5438,Not satisfied,1,Negative
8373,Terrible experience,3,Neutral
4867,Fast delivery,3,Neutral
4052,Not satisfied,2,Negative
870,Excellent service,2,Negative
5050,Great product!,4,Positive
5417,Excellent service,2,Negative
6113,Terrible experience,1,Negative
7734,Not satisfied,4,Positive
1684,Product quality average,1,Negative
4297,Terrible experience,3,Neutral
7115,Loved it!,1,Negative
4545,Terrible experience,4,Positive
3493,Poor packaging,5,Positive
7034,Not satisfied,4,Positive
4367,Fast delivery,4,Positive
2031,Product quality average,3,Neutral
782,Loved it!,2,Negative
9041,Not satisfied,1,Negative
5707,Product quality average,5,Positive
4218,Great product!,1,Negative
2071,Not satisfied,4,Positive
4645,Product quality average,5,Positive
9879,Loved it!,2,Negative
5708,Great product!,5,Positive
7868,Terrible experience,1,Negative
258,Fast delivery,2,Negative
2295,Product quality average,3,Neutral
7552,Terrible experience,2,Negative
877,Great product!,3,Neutral
7922,Loved it!,5,Positive
2735,Fast delivery,1,Negative
160,Excellent service,3,Neutral
5638,Poor packaging,3,Neutral
8485,Poor packaging,4,Positive
9159,Terrible experience,3,Neutral
6584,Excellent service,2,Negative
2637,Excellent service,4,Positive
7707,Great product!,2,Negative
9418,Not satisfied,5,Positive
6059,Poor packaging,3,Neutral
6066,Fast delivery,4,Positive
4467,Product quality average,2,Negative
8625,Not satisfied,3,Neutral
8113,Not satisfied,5,Positive
3268,Loved it!,5,Positive
6495,Loved it!,1,Negative
5904,Great product!,4,Positive
2030,Terrible experience,3,Neutral
6258,Poor packaging,2,Negative
3943,Great product!,3,Neutral
9515,Excellent service,5,Positive
8137,Terrible experience,3,Neutral
1094,Excellent service,5,Positive
1427,Loved it!,2,Negative
6219,Terrible experience,3,Neutral
7098,Poor packaging,1,Negative
6495,Poor packaging,1,Negative
3487,Excellent service,5,Positive
3626,Great product!,5,Positive
8060,Terrible experience,5,Positive
830,Great product!,1,Negative
7298,Not satisfied,5,Positive
4378,Loved it!,2,Negative
2849,Excellent service,1,Negative
636,Excellent service,3,Neutral
2825,Loved it!,5,Positive
6063,Great product!,4,Positive
3499,Loved it!,5,Positive
8927,Loved it!,4,Positive
2499,Loved it!,2,Negative
3553,Product quality average,3,Neutral
2272,Product quality average,1,Negative
2337,Excellent service,4,Positive
5601,Terrible experience,2,Negative
6865,Product quality average,5,Positive
2538,Not satisfied,2,Negative
205,Terrible experience,5,Positive
992,Not satisfied,3,Neutral
6993,Great product!,4,Positive
7696,Terrible experience,2,Negative
39,Product quality average,4,Positive
4263,Great product!,2,Negative
8733,Fast delivery,5,Positive
7361,Excellent service,4,Positive
7970,Poor packaging,2,Negative
8926,Product quality average,2,Negative
8477,Product quality average,3,Neutral
6667,Not satisfied,3,Neutral
5,Fast delivery,1,Negative
627,Great product!,1,Negative
4875,Great product!,1,Negative
1660,Excellent service,5,Positive
5960,Excellent service,5,Positive
2813,Loved it!,5,Positive
4524,Excellent service,5,Positive
3114,Excellent service,4,Positive
2067,Great product!,3,Neutral
6305,Terrible experience,2,Negative
6952,Product quality average,1,Negative
6698,Poor packaging,5,Positive
329,Terrible experience,3,Neutral
1618,Loved it!,2,Negative
9779,Great product!,5,Positive
8725,Loved it!,1,Negative
2956,Poor packaging,2,Negative
1612,Poor packaging,1,Negative
6121,Poor packaging,5,Positive
483,Fast delivery,4,Positive
7297,Loved it!,1,Negative
8146,Great product!,4,Positive
3761,Terrible experience,5,Positive
7065,Great product!,2,Negative
8408,Excellent service,5,Positive
5594,Fast delivery,2,Negative
9653,Poor packaging,2,Negative
4728,Great product!,1,Negative
919,Excellent service,1,Negative
1667,Loved it!,4,Positive
4121,Fast delivery,2,Negative
7817,Terrible experience,5,Positive
9531,Loved it!,4,Positive
7411,Not satisfied,4,Positive
2386,Great product!,4,Positive
1481,Not satisfied,4,Positive
1386,Loved it!,2,Negative
2403,Product quality average,5,Positive
2378,Loved it!,4,Positive
3370,Loved it!,3,Neutral
7091,Fast delivery,5,Positive
8416,Not satisfied,3,Neutral
6085,Fast delivery,4,Positive
5633,Not satisfied,5,Positive
5868,Loved it!,3,Neutral
3348,Loved it!,3,Neutral
4403,Fast delivery,5,Positive
6237,Loved it!,3,Neutral
7077,Loved it!,1,Negative
9215,Loved it!,2,Negative
497,Terrible experience,2,Negative
7154,Excellent service,2,Negative
9566,Terrible experience,4,Positive
7623,Not satisfied,5,Positive
5350,Poor packaging,2,Negative
420,Poor packaging,4,Positive
3959,Terrible experience,4,Positive
3333,Not satisfied,2,Negative
5314,Fast delivery,1,Negative
6098,Loved it!,2,Negative
7071,Terrible experience,4,Positive
5540,Product quality average,5,Positive
7647,Fast delivery,4,Positive
9380,Poor packaging,3,Neutral
3342,Terrible experience,1,Negative
1282,Great product!,3,Neutral
7002,Product quality average,1,Negative
1617,Fast delivery,1,Negative
7284,Fast delivery,1,Negative
8975,Excellent service,3,Neutral
8365,Fast delivery,2,Negative
6848,Fast delivery,3,Neutral
2709,Excellent service,5,Positive
3542,Loved it!,3,Neutral
390,Terrible experience,1,Negative
8605,Product quality average,4,Positive
7963,Not satisfied,3,Neutral
1203,Not satisfied,3,Neutral
1727,Not satisfied,2,Negative
2506,Fast delivery,2,Negative
5945,Excellent service,4,Positive
1763,Great product!,4,Positive
2315,Great product!,4,Positive
4035,Product quality average,2,Negative
9331,Poor packaging,4,Positive
3160,Poor packaging,5,Positive
2235,Not satisfied,2,Negative
9577,Poor packaging,2,Negative
3056,Not satisfied,2,Negative
3827,Product quality average,2,Negative
803,Excellent service,3,Neutral
5872,Excellent service,5,Positive
9141,Fast delivery,2,Negative
4646,Loved it!,3,Neutral
3338,Terrible experience,2,Negative
6841,Great product!,5,Positive
5648,Product quality average,2,Negative
1606,Great product!,3,Neutral
3252,Excellent service,4,Positive
644,Not satisfied,2,Negative
3,Excellent service,5,Positive
2136,Product quality average,5,Positive
7943,Terrible experience,4,Positive
4945,Terrible experience,5,Positive
6516,Great product!,4,Positive
8962,Product quality average,2,Negative
3793,Loved it!,5,Positive
8004,Excellent service,4,Positive
3767,Product quality average,1,Negative
3668,Fast delivery,5,Positive
4438,Product quality average,2,Negative
5019,Loved it!,5,Positive
9073,Fast delivery,4,Positive
5590,Fast delivery,5,Positive
8525,Great product!,2,Negative
8517,Poor packaging,4,Positive
6325,Fast delivery,3,Neutral
8555,Excellent service,4,Positive
6991,Product quality average,5,Positive
9989,Excellent service,5,Positive
2444,Not satisfied,1,Negative
3300,Excellent service,5,Positive
8286,Great product!,3,Neutral
2187,Fast delivery,1,Negative
4256,Fast delivery,1,Negative
4446,Not satisfied,3,Neutral
4889,Not satisfied,5,Positive
206,Poor packaging,4,Positive
8034,Terrible experience,5,Positive
3394,Great product!,5,Positive
6645,Not satisfied,3,Neutral
6124,Terrible experience,4,Positive
9036,Product quality average,3,Neutral
6785,Excellent service,5,Positive
3166,Fast delivery,5,Positive
1804,Poor packaging,2,Negative
7234,Poor packaging,2,Negative
3884,Not satisfied,1,Negative
6993,Poor packaging,1,Negative
7639,Loved it!,3,Neutral
5419,Terrible experience,1,Negative
1755,Fast delivery,5,Positive
448,Fast delivery,4,Positive
4699,Poor packaging,5,Positive
3008,Poor packaging,2,Negative
1011,Product quality average,1,Negative
7622,Product quality average,3,Neutral
4094,Loved it!,1,Negative
124,Terrible experience,5,Positive
8741,Fast delivery,1,Negative
5632,Poor packaging,2,Negative
7352,Fast delivery,2,Negative
9300,Fast delivery,1,Negative
2932,Loved it!,5,Positive
2143,Product quality average,5,Positive
6350,Poor packaging,3,Neutral
4217,Fast delivery,4,Positive
5619,Terrible experience,2,Negative
5390,Terrible experience,1,Negative
6625,Fast delivery,4,Positive
763,Great product!,2,Negative
9439,Excellent service,3,Neutral
9812,Loved it!,1,Negative
8901,Fast delivery,5,Positive
8166,Loved it!,4,Positive
1513,Poor packaging,5,Positive
4354,Terrible experience,4,Positive
5361,Fast delivery,4,Positive
5740,Not satisfied,2,Negative
7230,Not satisfied,3,Neutral
9127,Loved it!,2,Negative
6845,Loved it!,2,Negative
5871,Product quality average,5,Positive
5973,Excellent service,2,Negative
3997,Great product!,1,Negative
6072,Fast delivery,1,Negative
3052,Great product!,3,Neutral
8776,Poor packaging,2,Negative
4811,Excellent service,3,Neutral
8450,Great product!,1,Negative
1583,Excellent service,1,Negative
2715,Loved it!,3,Neutral
4614,Excellent service,1,Negative
2839,Great product!,1,Negative
8058,Great product!,3,Neutral
794,Excellent service,1,Negative
8765,Not satisfied,1,Negative
670,Loved it!,1,Negative
1002,Great product!,3,Neutral
267,Great product!,5,Positive
3569,Great product!,1,Negative
4726,Terrible experience,4,Positive
8147,Excellent service,2,Negative
8992,Product quality average,3,Neutral
1858,Excellent service,3,Neutral
9661,Product quality average,1,Negative
2662,Fast delivery,3,Neutral
7552,Loved it!,4,Positive
7725,Product quality average,3,Neutral
2243,Fast delivery,2,Negative
5397,Poor packaging,5,Positive
9633,Fast delivery,5,Positive
5238,Product quality average,3,Neutral
9749,Product quality average,5,Positive
9379,Excellent service,3,Neutral
817,Excellent service,2,Negative
2103,Terrible experience,4,Positive
3147,Excellent service,4,Positive
1227,Product quality average,3,Neutral
2914,Poor packaging,2,Negative
2129,Excellent service,1,Negative
4101,Fast delivery,1,Negative
671,Terrible experience,3,Neutral
3134,Terrible experience,1,Negative
3561,Poor packaging,4,Positive
7840,Product quality average,5,Positive
423,Loved it!,3,Neutral
5620,Product quality average,5,Positive
8077,Not satisfied,1,Negative
9138,Terrible experience,4,Positive
1321,Not satisfied,3,Neutral
1535,Poor packaging,4,Positive
5656,Fast delivery,3,Neutral
1548,Terrible experience,2,Negative
9570,Not satisfied,4,Positive
5889,Fast delivery,2,Negative
4120,Fast delivery,2,Negative
729,Poor packaging,1,Negative
8212,Terrible experience,3,Neutral
5056,Poor packaging,1,Negative
175,Loved it!,2,Negative
9856,Not satisfied,5,Positive
9661,Product quality average,2,Negative
387,Fast delivery,3,Neutral
1744,Not satisfied,3,Neutral
4855,Excellent service,2,Negative
8007,Not satisfied,1,Negative
1558,Fast delivery,1,Negative
1287,Fast delivery,2,Negative
9457,Not satisfied,2,Negative
9253,Fast delivery,2,Negative
2200,Product quality average,1,Negative
4744,Excellent service,3,Neutral
3388,Not satisfied,2,Negative
3576,Product quality average,1,Negative
5850,Not satisfied,5,Positive
6108,Fast delivery,1,Negative
7473,Fast delivery,5,Positive
3235,Excellent service,3,Neutral
5229,Loved it!,4,Positive
8503,Terrible experience,4,Positive
8479,Loved it!,4,Positive
2083,Terrible experience,1,Negative
9424,Not satisfied,1,Negative
704,Loved it!,4,Positive
5653,Great product!,2,Negative
9495,Excellent service,1,Negative
9649,Excellent service,2,Negative
1646,Great product!,1,Negative
62,Fast delivery,1,Negative
9589,Product quality average,1,Negative
4187,Terrible experience,3,Neutral
9208,Poor packaging,1,Negative
7893,Poor packaging,4,Positive
5047,Excellent service,5,Positive
4387,Terrible experience,5,Positive
6133,Loved it!,4,Positive
5,Poor packaging,1,Negative
7326,Excellent service,1,Negative
7632,Product quality average,2,Negative
4713,Great product!,1,Negative
2059,Terrible experience,5,Positive
689,Excellent service,5,Positive
5134,Product quality average,3,Neutral
1250,Not satisfied,5,Positive
5691,Poor packaging,4,Positive
9081,Loved it!,2,Negative
8490,Great product!,4,Positive
2019,Loved it!,1,Negative
6267,Great product!,1,Negative
4852,Excellent service,1,Negative
4660,Product quality average,1,Negative
1111,Not satisfied,4,Positive
9533,Great product!,5,Positive
2839,Fast delivery,1,Negative
4132,Fast delivery,1,Negative
5529,Loved it!,2,Negative
2334,Fast delivery,2,Negative
8650,Terrible experience,4,Positive
8094,Terrible experience,2,Negative
7232,Terrible experience,3,Neutral
2744,Excellent service,1,Negative
2806,Great product!,2,Negative
4813,Great product!,3,Neutral
1723,Fast delivery,3,Neutral
464,Product quality average,4,Positive
1474,Great product!,4,Positive
5924,Poor packaging,4,Positive
9412,Product quality average,2,Negative
3416,Product quality average,1,Negative
9874,Not satisfied,3,Neutral
1990,Terrible experience,3,Neutral
9817,Poor packaging,4,Positive
8774,Loved it!,4,Positive
5208,Poor packaging,2,Negative
7801,Poor packaging,4,Positive
4610,Fast delivery,2,Negative
4623,Excellent service,5,Positive
3385,Terrible experience,1,Negative
5845,Product quality average,3,Neutral
3923,Great product!,1,Negative
274,Poor packaging,4,Positive
5673,Product quality average,3,Neutral
8375,Product quality average,1,Negative
3229,Great product!,4,Positive
3672,Great product!,5,Positive
40,Terrible experience,4,Positive
2058,Poor packaging,1,Negative
5941,Product quality average,3,Neutral
7304,Poor packaging,5,Positive
8648,Not satisfied,4,Positive
2341,Fast delivery,1,Negative
3529,Product quality average,4,Positive
4554,Fast delivery,5,Positive
8179,Poor packaging,3,Neutral
6658,Loved it!,4,Positive
9771,Excellent service,4,Positive
76,Loved it!,5,Positive
2191,Terrible experience,2,Negative
9282,Great product!,4,Positive
6037,Fast delivery,5,Positive
7140,Excellent service,1,Negative
6241,Excellent service,2,Negative
2807,Product quality average,4,Positive
1601,Terrible experience,4,Positive
8924,Not satisfied,5,Positive
9498,Loved it!,5,Positive
929,Excellent service,4,Positive
4128,Not satisfied,3,Neutral
2644,Fast delivery,1,Negative
2729,Fast delivery,4,Positive
2003,Loved it!,2,Negative
8138,Excellent service,4,Positive
9199,Poor packaging,2,Negative
7340,Excellent service,5,Positive
4131,Poor packaging,4,Positive
4975,Poor packaging,2,Negative
9769,Not satisfied,2,Negative
5158,Not satisfied,1,Negative
3457,Not satisfied,3,Neutral
9131,Great product!,3,Neutral
9265,Fast delivery,3,Neutral
1739,Fast delivery,1,Negative
9148,Poor packaging,1,Negative
5724,Fast delivery,2,Negative
6012,Excellent service,1,Negative
8437,Loved it!,2,Negative
3732,Excellent service,4,Positive
5920,Excellent service,2,Negative
8163,Excellent service,3,Neutral
8871,Great product!,1,Negative
7932,Great product!,1,Negative
4659,Terrible experience,5,Positive
2389,Poor packaging,1,Negative
197,Fast delivery,4,Positive
153,Product quality average,3,Neutral
1870,Terrible experience,2,Negative
4055,Terrible experience,1,Negative
3606,Great product!,2,Negative
3440,Excellent service,2,Negative
3185,Great product!,3,Neutral
1074,Poor packaging,2,Negative
7573,Fast delivery,2,Negative
1167,Fast delivery,1,Negative
6316,Fast delivery,2,Negative
2880,Terrible experience,4,Positive
4899,Not satisfied,5,Positive
8995,Poor packaging,4,Positive
3505,Poor packaging,3,Neutral
259,Fast delivery,3,Neutral
4517,Fast delivery,1,Negative
1680,Not satisfied,1,Negative
4450,Product quality average,4,Positive
2868,Product quality average,5,Positive
2880,Great product!,1,Negative
9411,Excellent service,1,Negative
8193,Loved it!,2,Negative
7458,Excellent service,3,Neutral
2085,Fast delivery,1,Negative
5904,Terrible experience,4,Positive
4356,Great product!,5,Positive
1903,Terrible experience,3,Neutral
5295,Terrible experience,2,Negative
2909,Product quality average,5,Positive
1047,Terrible experience,1,Negative
1051,Loved it!,1,Negative
2313,Excellent service,3,Neutral
2153,Not satisfied,4,Positive
569,Great product!,3,Neutral
9908,Product quality average,1,Negative
4303,Great product!,1,Negative
3024,Terrible experience,1,Negative
5971,Great product!,5,Positive
366,Terrible experience,4,Positive
6112,Terrible experience,4,Positive
9102,Excellent service,2,Negative
7934,Not satisfied,1,Negative
4134,Terrible experience,1,Negative
903,Product quality average,1,Negative
665,Product quality average,2,Negative
5703,Terrible experience,2,Negative
7690,Great product!,1,Negative
8634,Excellent service,4,Positive
3558,Great product!,4,Positive
7394,Poor packaging,3,Neutral
3796,Poor packaging,2,Negative
4220,Loved it!,4,Positive
9348,Fast delivery,1,Negative
903,Great product!,1,Negative
4833,Excellent service,2,Negative
3845,Poor packaging,4,Positive
8917,Great product!,5,Positive
1939,Product quality average,1,Negative
1917,Not satisfied,3,Neutral
9652,Product quality average,5,Positive
3477,Great product!,1,Negative
4810,Great product!,3,Neutral
2702,Great product!,4,Positive
299,Excellent service,3,Neutral
9196,Terrible experience,1,Negative
7356,Product quality average,5,Positive
2034,Great product!,1,Negative
1004,Terrible experience,2,Negative
4176,Product quality average,3,Neutral
2300,Excellent service,3,Neutral
1606,Fast delivery,1,Negative
7122,Not satisfied,2,Negative
4121,Excellent service,2,Negative
3868,Great product!,3,Neutral
4607,Product quality average,4,Positive
6613,Great product!,3,Neutral
111,Product quality average,5,Positive
7189,Great product!,2,Negative
7386,Product quality average,2,Negative
9327,Loved it!,1,Negative
330,Product quality average,4,Positive
263,Not satisfied,2,Negative
4559,Poor packaging,1,Negative
7965,Loved it!,2,Negative
2135,Poor packaging,5,Positive
4915,Loved it!,4,Positive
9507,Product quality average,2,Negative
1623,Excellent service,2,Negative
7969,Poor packaging,2,Negative
5973,Fast delivery,5,Positive
4834,Not satisfied,4,Positive
8768,Poor packaging,3,Neutral
8802,Product quality average,3,Neutral
591,Fast delivery,5,Positive
8248,Poor packaging,3,Neutral
4302,Great product!,1,Negative
1252,Poor packaging,5,Positive
6237,Terrible experience,3,Neutral
8159,Not satisfied,2,Negative
3156,Poor packaging,5,Positive
7308,Fast delivery,2,Negative
9458,Product quality average,4,Positive
6082,Excellent service,5,Positive
2877,Product quality average,3,Neutral
4146,Poor packaging,2,Negative
5731,Fast delivery,3,Neutral
6956,Fast delivery,5,Positive
3052,Not satisfied,5,Positive
8147,Fast delivery,1,Negative
5065,Fast delivery,1,Negative
783,Poor packaging,1,Negative
7680,Loved it!,2,Negative
6713,Loved it!,2,Negative
1064,Product quality average,5,Positive
5008,Fast delivery,1,Negative
603,Fast delivery,3,Neutral
7974,Excellent service,4,Positive
5544,Product quality average,1,Negative
1728,Loved it!,4,Positive
9238,Poor packaging,4,Positive
4040,Loved it!,1,Negative
5380,Loved it!,2,Negative
6970,Poor packaging,5,Positive
4227,Loved it!,4,Positive
8001,Terrible experience,2,Negative
3987,Excellent service,5,Positive
2813,Loved it!,3,Neutral
3977,Not satisfied,5,Positive
1608,Not satisfied,3,Neutral
3687,Poor packaging,5,Positive
2822,Excellent service,1,Negative
7519,Poor packaging,1,Negative
3014,Excellent service,5,Positive
4146,Product quality average,3,Neutral
1671,Product quality average,5,Positive
9605,Product quality average,1,Negative
657,Fast delivery,4,Positive
8311,Poor packaging,4,Positive
7339,Great product!,3,Neutral
673,Poor packaging,4,Positive
904,Product quality average,4,Positive
130,Product quality average,2,Negative
1382,Terrible experience,5,Positive
9742,Terrible experience,3,Neutral
5938,Terrible experience,5,Positive
333,Great product!,2,Negative
9732,Excellent service,3,Neutral
7679,Fast delivery,4,Positive
4746,Poor packaging,1,Negative
3460,Terrible experience,5,Positive
7056,Not satisfied,1,Negative
6415,Not satisfied,2,Negative
3571,Fast delivery,5,Positive
6626,Excellent service,5,Positive
6107,Fast delivery,1,Negative
4892,Fast delivery,2,Negative
675,Fast delivery,4,Positive
8094,Not satisfied,1,Negative
1207,Product quality average,1,Negative
379,Poor packaging,5,Positive
4566,Fast delivery,1,Negative
1600,Excellent service,4,Positive
3901,Loved it!,5,Positive
6289,Terrible experience,4,Positive
3609,Product quality average,4,Positive
